ID,Headline,Source,Category,Time,URL
1,Güneşi Beklerken'in yıldızları Hande Doğandemir ve Kerem Bürsin 11 yıl sonra bir araya geldi!,Milliyet,Eğlence,2024-06-02T09:07:00Z,news.google.com/articles/CBMihQFodHRwczovL3d3dy5taWxsaXlldC5jb20udHIvY2FkZGUvZ3VuZXNpLWJla2xlcmtlbmluLXlpbGRpemxhcmktaGFuZGUtZG9nYW5kZW1pci12ZS1rZXJlbS1idXJzaW4tMTEteWlsLXNvbnJhLWJpci1hcmF5YS1nZWxkaS03MTM2MDky0gGJAWh0dHBzOi8vd3d3Lm1pbGxpeWV0LmNvbS50ci9hbXAvY2FkZGUvZ3VuZXNpLWJla2xlcmtlbmluLXlpbGRpemxhcmktaGFuZGUtZG9nYW5kZW1pci12ZS1rZXJlbS1idXJzaW4tMTEteWlsLXNvbnJhLWJpci1hcmF5YS1nZWxkaS03MTM2MDky?hl=tr&gl=TR&ceid=TR%3Atr
2,Kerem Bürsin'den Hadise açıklaması - Son Dakika Magazin Haberleri | N-Life,NTV,Eğlence,2024-06-02T10:28:00Z,news.google.com/articles/CBMiXmh0dHBzOi8vd3d3Lm50di5jb20udHIvbi1saWZlL21hZ2F6aW4va2VyZW0tYnVyc2luZGVuLWhhZGlzZS1hY2lrbGFtYXNpLDVJTUVVWi1nUDBTcnJHZzFRUkg4RnfSAQA?hl=tr&gl=TR&ceid=TR%3Atr
3,Ünlü ikiliden Bodrum'da sıcak yakınlaşma: Hadise ve Kerem Bürsin kumsalda sabahladı,TV100,Eğlence,2024-06-02T09:36:00Z,news.google.com/articles/CBMidWh0dHBzOi8vd3d3LnR2MTAwLmNvbS91bmx1LWlraWxpZGVuLWJvZHJ1bWRhLXNpY2FrLXlha2lubGFzbWEtaGFkaXNlLXZlLWtlcmVtLWJ1cnNpbi1rdW1zYWxkYS1zYWJhaGxhZGktZ2FsZXJpLTc1ODY1M9IBeWh0dHBzOi8vd3d3LnR2MTAwLmNvbS9hbXAvdW5sdS1pa2lsaWRlbi1ib2RydW1kYS1zaWNhay15YWtpbmxhc21hLWhhZGlzZS12ZS1rZXJlbS1idXJzaW4ta3Vtc2FsZGEtc2FiYWhsYWRpLWdhbGVyaS03NTg2NTM?hl=tr&gl=TR&ceid=TR%3Atr
4,Kerem Bürsin ve Hande Doğandemir 11 yıl sonra bir arada - Magazin haberleri,Habertürk,Eğlence,2024-06-01T08:51:12Z,news.google.com/articles/CBMiYWh0dHBzOi8vd3d3LmhhYmVydHVyay5jb20va2VyZW0tYnVyc2luLXZlLWhhbmRlLWRvZ2FuZGVtaXItMTEteWlsLXNvbnJhLWJpci1hcmFkYS0zNjkxNTIzLW1hZ2F6aW7SAVtodHRwczovL20uaGFiZXJ0dXJrLmNvbS9rZXJlbS1idXJzaW4tdmUtaGFuZGUtZG9nYW5kZW1pci0xMS15aWwtc29ucmEtYmlyLWFyYWRhLTM2OTE1MjMtYW1w?hl=tr&gl=TR&ceid=TR%3Atr
5,Kızımı görüşmeye yüz maskesiyle getirdi Tülin Şahin-Pedro de Noronha gerilimi devam ediyor,Hürriyet,Eğlence,2024-06-02T09:53:00Z,news.google.com/articles/CBMijwFodHRwczovL3d3dy5odXJyaXlldC5jb20udHIva2VsZWJlay9tYWdhemluL2tpemltaS1nb3J1c21leWUteXV6LW1hc2tlc2l5bGUtZ2V0aXJkaS10dWxpbi1zYWhpbi1wZWRyby1kZS1ub3JvbmhhLWdlcmlsaW1pLWRldmFtLWVkaXlvci00MjQ3MTQ0MtIBAA?hl=tr&gl=TR&ceid=TR%3Atr
6,Yeni Sevgilisi Serkay Tütüncü'yle Dudak Dudağa Yakalanan Zeynep Bastık'ın İtirafı Dikkat Çekti,Onedio,Eğlence,2024-06-02T08:59:13Z,news.google.com/articles/CBMif2h0dHBzOi8vb25lZGlvLmNvbS9oYWJlci95ZW5pLXNldmdpbGlzaS1zZXJrYXktdHV0dW5jdS15bGUtZHVkYWstZHVkYWdhLXlha2FsYW5hbi16ZXluZXAtYmFzdGlrLWluLWl0aXJhZmktZGlra2F0LWNla3RpLTEyMjYzNTPSAYMBaHR0cHM6Ly9hbXAub25lZGlvLmNvbS9oYWJlci95ZW5pLXNldmdpbGlzaS1zZXJrYXktdHV0dW5jdS15bGUtZHVkYWstZHVkYWdhLXlha2FsYW5hbi16ZXluZXAtYmFzdGlrLWluLWl0aXJhZmktZGlra2F0LWNla3RpLTEyMjYzNTM?hl=tr&gl=TR&ceid=TR%3Atr
7,Zeynep Bastık'tan Serkay Tütüncü itirafı: Hayırlısıyla olsun!,Milliyet,Eğlence,2024-06-02T07:41:21Z,news.google.com/articles/CBMiZGh0dHBzOi8vd3d3Lm1pbGxpeWV0LmNvbS50ci9jYWRkZS96ZXluZXAtYmFzdGlrdGFuLXNlcmtheS10dXR1bmN1LWl0aXJhZmktaGF5aXJsaXNpeWxhLW9sc3VuLTcxMzU3NzPSAWhodHRwczovL3d3dy5taWxsaXlldC5jb20udHIvYW1wL2NhZGRlL3pleW5lcC1iYXN0aWt0YW4tc2Vya2F5LXR1dHVuY3UtaXRpcmFmaS1oYXlpcmxpc2l5bGEtb2xzdW4tNzEzNTc3Mw?hl=tr&gl=TR&ceid=TR%3Atr
8,'Ortada net bir şey yok' demişti... Öpüşürken görüntülendiler,Sözcü,Eğlence,2024-06-02T13:53:24Z,news.google.com/articles/CBMiWGh0dHBzOi8vd3d3LnNvemN1LmNvbS50ci9vcnRhZGEtbmV0LWJpci1zZXkteW9rLWRlbWlzdGktb3B1c3Vya2VuLWdvcnVudHVsZW5kaWxlci1wNTQ2ODXSAVxodHRwczovL3d3dy5zb3pjdS5jb20udHIvYW1wL29ydGFkYS1uZXQtYmlyLXNleS15b2stZGVtaXN0aS1vcHVzdXJrZW4tZ29ydW50dWxlbmRpbGVyLXA1NDY4NQ?hl=tr&gl=TR&ceid=TR%3Atr
9,Zeynep Bastık ve Serkay Tütüncü dudak dudağa görüntülendi,Haberler,Eğlence,2024-06-01T10:00:44Z,news.google.com/articles/CBMiXmh0dHBzOi8vd3d3LmhhYmVybGVyLmNvbS9tYWdhemluL3pleW5lcC1iYXN0aWstdmUtc2Vya2F5LXR1dHVuY3UtZHVkYWstZHVkYWdhLTE3Mzg2MjcxLWhhYmVyaS_SAVpodHRwczovL3d3dy5oYWJlcmxlci5jb20vYW1wL3pleW5lcC1iYXN0aWstdmUtc2Vya2F5LXR1dHVuY3UtZHVkYWstZHVkYWdhLTE3Mzg2MjcxLWhhYmVyaS8?hl=tr&gl=TR&ceid=TR%3Atr
10,"Kızılcık Şerbeti'ni tuz buz edecek veda; Görkem'in sonu iç yakacak! 2 başrol ayrılıyor, yerine…",Takvim,Eğlence,2024-06-02T06:41:59Z,news.google.com/articles/CBMihgFodHRwczovL3d3dy50YWt2aW0uY29tLnRyL21hZ2F6aW4vMjAyNC8wNi8wMi9raXppbGNpay1zZXJiZXRpbmktdHV6LWJ1ei1lZGVjZWstdmVkYS1nb3JrZW1pbi1zb251LWljLXlha2FjYWstMi1iYXNyb2wtYXlyaWxpeW9yLXllcmluZdIBigFodHRwczovL3d3dy50YWt2aW0uY29tLnRyL21hZ2F6aW4vMjAyNC8wNi8wMi9raXppbGNpay1zZXJiZXRpbmktdHV6LWJ1ei1lZGVjZWstdmVkYS1nb3JrZW1pbi1zb251LWljLXlha2FjYWstMi1iYXNyb2wtYXlyaWxpeW9yLXllcmluZS9hbXA?hl=tr&gl=TR&ceid=TR%3Atr
11,Kızılcık Şerbeti 65. Bölüm HD Tek Parça İzle - Son Bölüm,Show TV,Eğlence,2024-05-31T18:05:29Z,news.google.com/articles/CBMiWWh0dHBzOi8vd3d3LnNob3d0di5jb20udHIvZGl6aS90dW1fYm9sdW1sZXIva2l6aWxjaWstc2VyYmV0aS1zZXpvbi0yLWJvbHVtLTY1LWl6bGUvMTE5MzQ10gEA?hl=tr&gl=TR&ceid=TR%3Atr
12,Kızılcık Şerbeti'nde ikinci veda,Odatv,Eğlence,2024-06-01T16:50:49Z,news.google.com/articles/CBMiR2h0dHBzOi8vd3d3Lm9kYXR2LmNvbS9tYWdhemluL2tpemlsY2lrLXNlcmJldGluZGUtaWtpbmNpLXZlZGEtMTIwMDQ2NzA20gFLaHR0cHM6Ly93d3cub2RhdHYuY29tL2FtcC9tYWdhemluL2tpemlsY2lrLXNlcmJldGluZGUtaWtpbmNpLXZlZGEtMTIwMDQ2NzA2?hl=tr&gl=TR&ceid=TR%3Atr
