ID,Headline,Source,Category,Time,URL
1,iOS 18 ile iPhone’lara 10 yeni yapay zeka özelliği geliyor,DonanımHaber,Bilim ve Teknoloji,2024-05-27T07:35:00Z,news.google.com/articles/CBMiX2h0dHBzOi8vd3d3LmRvbmFuaW1oYWJlci5jb20vaW9zLTE4LWlsZS1pcGhvbmUtbGFyYS0xMC15ZW5pLXlhcGF5LXpla2Etb3plbGxpZ2ktZ2VsaXlvci0tMTc3NzI00gFjaHR0cHM6Ly93d3cuZG9uYW5pbWhhYmVyLmNvbS9hbXAvaW9zLTE4LWlsZS1pcGhvbmUtbGFyYS0xMC15ZW5pLXlhcGF5LXpla2Etb3plbGxpZ2ktZ2VsaXlvci0tMTc3NzI0?hl=tr&gl=TR&ceid=TR%3Atr
2,iOS 18 ile gelmesi beklenen yapay zeka özellikleri,Webrazzi,Bilim ve Teknoloji,2024-05-27T13:01:06Z,news.google.com/articles/CBMiU2h0dHBzOi8vd2VicmF6emkuY29tLzIwMjQvMDUvMjcvaW9zLTE4LWlsZS1nZWxtZXNpLWJla2xlbmVuLXlhcGF5LXpla2Etb3plbGxpa2xlcmkv0gEA?hl=tr&gl=TR&ceid=TR%3Atr
3,"Apple, ChatGPT olmadan da rakiplerini geride bırakabilir",ShiftDelete.Net,Bilim ve Teknoloji,2024-05-27T18:04:44Z,news.google.com/articles/CBMiOWh0dHBzOi8vc2hpZnRkZWxldGUubmV0L2FwcGxlLWNoYXRncHQtaWh0aXlhYy1vbG1heWFiaWxpctIBPWh0dHBzOi8vc2hpZnRkZWxldGUubmV0L2FwcGxlLWNoYXRncHQtaWh0aXlhYy1vbG1heWFiaWxpci9hbXA?hl=tr&gl=TR&ceid=TR%3Atr
4,iOS 18 ile sunulacağı iddia edilen tüm üretken yapay zeka özellikleri,LOG,Bilim ve Teknoloji,2024-05-28T07:01:22Z,news.google.com/articles/CBMiXWh0dHBzOi8vd3d3LmxvZy5jb20udHIvaW9zLTE4LWlsZS1zdW51bGFjYWdpLWlkZGlhLWVkaWxlbi10dW0tdXJldGtlbi15YXBheS16ZWthLW96ZWxsaWtsZXJpL9IBmwFodHRwczovL3d3dy5sb2cuY29tLnRyL2lvcy0xOC1pbGUtc3VudWxhY2FnaS1pZGRpYS1lZGlsZW4tdHVtLXVyZXRrZW4teWFwYXktemVrYS1vemVsbGlrbGVyaS9hbXAvP3V0bV9jYW1wYWlnbj1CdW5kbGUmdXRtX21lZGl1bT1yZWZlcnJhbCZ1dG1fc291cmNlPUJ1bmRsZQ?hl=tr&gl=TR&ceid=TR%3Atr
5,PlayStation Plus Haziran 2024 oyunları belli oldu,DonanımHaber,Bilim ve Teknoloji,2024-05-28T20:35:00Z,news.google.com/articles/CBMiVmh0dHBzOi8vd3d3LmRvbmFuaW1oYWJlci5jb20vcGxheXN0YXRpb24tcGx1cy1oYXppcmFuLTIwMjQtb3l1bmxhcmktYmVsbGktb2xkdS0tMTc3Nzk20gFaaHR0cHM6Ly93d3cuZG9uYW5pbWhhYmVyLmNvbS9hbXAvcGxheXN0YXRpb24tcGx1cy1oYXppcmFuLTIwMjQtb3l1bmxhcmktYmVsbGktb2xkdS0tMTc3Nzk2?hl=tr&gl=TR&ceid=TR%3Atr
6,PlayStation Plus Haziran Ayı Bedava Oyunları Açıklandı: 3 Oyun Bizleri Bekliyor,Onedio,Bilim ve Teknoloji,2024-05-28T14:31:09Z,news.google.com/articles/CBMib2h0dHBzOi8vb25lZGlvLmNvbS9oYWJlci9wbGF5c3RhdGlvbi1wbHVzLWhhemlyYW4tYXlpLWJlZGF2YS1veXVubGFyaS1hY2lrbGFuZGktMy1veXVuLWJpemxlcmktYmVrbGl5b3ItMTIyNTQ1M9IBc2h0dHBzOi8vYW1wLm9uZWRpby5jb20vaGFiZXIvcGxheXN0YXRpb24tcGx1cy1oYXppcmFuLWF5aS1iZWRhdmEtb3l1bmxhcmktYWNpa2xhbmRpLTMtb3l1bi1iaXpsZXJpLWJla2xpeW9yLTEyMjU0NTM?hl=tr&gl=TR&ceid=TR%3Atr
7,PS Plus Essential Haziran 2024 Oyunları Açıklandı,Technopat,Bilim ve Teknoloji,2024-05-28T18:10:00Z,news.google.com/articles/CBMiV2h0dHBzOi8vd3d3LnRlY2hub3BhdC5uZXQvMjAyNC8wNS8yOC9wcy1wbHVzLWVzc2VudGlhbC1oYXppcmFuLTIwMjQtb3l1bmxhcmktYWNpa2xhbmRpL9IBXWh0dHBzOi8vd3d3LnRlY2hub3BhdC5uZXQvMjAyNC8wNS8yOC9wcy1wbHVzLWVzc2VudGlhbC1oYXppcmFuLTIwMjQtb3l1bmxhcmktYWNpa2xhbmRpLz9hbXA9MQ?hl=tr&gl=TR&ceid=TR%3Atr
8,"GTA 5, PlayStation Plus Kütüphanesinden Kaldırılıyor: Peki Ne Zaman?",webtekno,Bilim ve Teknoloji,2024-05-24T16:00:18Z,news.google.com/articles/CBMiSWh0dHBzOi8vd3d3LndlYnRla25vLmNvbS9ndGEtNS1wbGF5c3RhdGlvbi1wbHVzLWthbGRpcmlsYWNhay1oMTQ0NDMwLmh0bWzSASlodHRwczovL3d3dy53ZWJ0ZWtuby5jb20vaGFiZXIvYW1wLzE0NDQzMA?hl=tr&gl=TR&ceid=TR%3Atr
9,iPhone 16 Pro ekranını üretecek isimler belli oldu,DonanımHaber,Bilim ve Teknoloji,2024-05-28T15:24:21Z,news.google.com/articles/CBMiV2h0dHBzOi8vd3d3LmRvbmFuaW1oYWJlci5jb20vaXBob25lLTE2LXByby1la3JhbmluaS11cmV0ZWNlay1pc2ltbGVyLWJlbGxpLW9sZHUtLTE3Nzc5MtIBW2h0dHBzOi8vd3d3LmRvbmFuaW1oYWJlci5jb20vYW1wL2lwaG9uZS0xNi1wcm8tZWtyYW5pbmktdXJldGVjZWstaXNpbWxlci1iZWxsaS1vbGR1LS0xNzc3OTI?hl=tr&gl=TR&ceid=TR%3Atr
10,iPhone 16 Pro ve iPhone 15 Pro yan yana: İşte tasarım farkları,DonanımHaber,Bilim ve Teknoloji,2024-05-27T08:05:00Z,news.google.com/articles/CBMiYmh0dHBzOi8vd3d3LmRvbmFuaW1oYWJlci5jb20vaXBob25lLTE2LXByby12ZS1pcGhvbmUtMTUtcHJvLXlhbi15YW5hLWlzdGUtdGFzYXJpbS1mYXJrbGFyaS0tMTc3NzI40gFmaHR0cHM6Ly93d3cuZG9uYW5pbWhhYmVyLmNvbS9hbXAvaXBob25lLTE2LXByby12ZS1pcGhvbmUtMTUtcHJvLXlhbi15YW5hLWlzdGUtdGFzYXJpbS1mYXJrbGFyaS0tMTc3NzI4?hl=tr&gl=TR&ceid=TR%3Atr
