ID,Headline,Source,Category,Time,URL
1,Slovenya hükümeti Filistin Devleti'ni tanıma kararı aldı,BirGün,Dünya,2024-05-30T13:43:00Z,news.google.com/articles/CBMiXGh0dHBzOi8vd3d3LmJpcmd1bi5uZXQvaGFiZXIvc2xvdmVueWEtaHVrdW1ldGktZmlsaXN0aW4tZGV2bGV0aS1uaS10YW5pbWEta2FyYXJpLWFsZGktNTM0MDAy0gEA?hl=tr&gl=TR&ceid=TR%3Atr
2,"Slovenya, Filistin Devleti'ni tanıma kararı aldı",NTV,Dünya,2024-05-30T13:56:00Z,news.google.com/articles/CBMiYmh0dHBzOi8vd3d3Lm50di5jb20udHIvZHVueWEvc2xvdmVueWEtZmlsaXN0aW4tZGV2bGV0aW5pLXRhbmltYS1rYXJhcmktYWxkaSxjY0N1UHN6UHcwYVpESHVEdlFpUG9R0gFmaHR0cHM6Ly93d3cubnR2LmNvbS50ci9hbXAvZHVueWEvc2xvdmVueWEtZmlsaXN0aW4tZGV2bGV0aW5pLXRhbmltYS1rYXJhcmktYWxkaSxjY0N1UHN6UHcwYVpESHVEdlFpUG9R?hl=tr&gl=TR&ceid=TR%3Atr
3,Bugün bilmeniz gerekenler (30 Mayıs 2024),Medyascope,Dünya,2024-05-30T16:59:08Z,news.google.com/articles/CBMiSWh0dHBzOi8vbWVkeWFzY29wZS50di8yMDI0LzA1LzMwL2J1Z3VuLWJpbG1lbml6LWdlcmVrZW5sZXItMzAtbWF5aXMtMjAyNC_SAQA?hl=tr&gl=TR&ceid=TR%3Atr
4,Son dakika haberi Bir ülke daha Filistin'i tanıdı,Habertürk,Dünya,2024-05-30T13:45:04Z,news.google.com/articles/CBMiU2h0dHBzOi8vd3d3LmhhYmVydHVyay5jb20vc29uLWRha2lrYS1oYWJlcmktYmlyLXVsa2UtZGFoYS1maWxpc3Rpbi1pLXRhbmlkaS0zNjkxMDQ00gFVaHR0cHM6Ly9tLmhhYmVydHVyay5jb20vc29uLWRha2lrYS1oYWJlcmktYmlyLXVsa2UtZGFoYS1maWxpc3Rpbi1pLXRhbmlkaS0zNjkxMDQ0LWFtcA?hl=tr&gl=TR&ceid=TR%3Atr
5,Güneyimizde bir PKK devleti mi kuruluyor? | Süleyman Seyfi Öğün,Yeni Şafak,Dünya,2024-05-30T01:00:00Z,news.google.com/articles/CBMiZ2h0dHBzOi8vd3d3LnllbmlzYWZhay5jb20veWF6YXJsYXIvc3VsZXltYW4tc2V5Zmktb2d1bi9ndW5leWltaXpkZS1iaXItcGtrLWRldmxldGktbWkta3VydWx1eW9yLTQ2MjQ0MDHSAQA?hl=tr&gl=TR&ceid=TR%3Atr
6,ABD'nin bu adımına dikkat! Türkiye sınırında sinsi oyun,Haber7.com,Dünya,2024-05-30T13:34:00Z,news.google.com/articles/CBMiX2h0dHBzOi8vbS5oYWJlcjcuY29tL2d1bmNlbC9oYWJlci8zNDI4Njc4LWFiZG5pbi1idS1hZGltaW5hLWRpa2thdC10dXJraXllLXNpbmlyaW5kYS1zaW5zaS1veXVu0gFnaHR0cHM6Ly9tLmhhYmVyNy5jb20vYW1waHRtbC9ndW5jZWwvaGFiZXIvMzQyODY3OC1hYmRuaW4tYnUtYWRpbWluYS1kaWtrYXQtdHVya2l5ZS1zaW5pcmluZGEtc2luc2ktb3l1bg?hl=tr&gl=TR&ceid=TR%3Atr
7,MSB'den Rojava'daki seçimlere ilişkin açıklama!,Rudaw Media Network,Dünya,2024-05-29T15:54:04Z,news.google.com/articles/CBMiOmh0dHBzOi8vd3d3LnJ1ZGF3Lm5ldC90dXJraXNoL21pZGRsZWVhc3QvdHVya2V5LzI5MDUyMDI0MTfSAQA?hl=tr&gl=TR&ceid=TR%3Atr
8,MSB'den Suriye'de 'sözde seçim' tepkisi: Kabul edilemez,Hürriyet,Dünya,2024-05-30T04:00:00Z,news.google.com/articles/CBMiXmh0dHBzOi8vd3d3Lmh1cnJpeWV0LmNvbS50ci9ndW5kZW0vbXNiZGVuLXN1cml5ZWRlLXNvemRlLXNlY2ltLXRlcGtpc2kta2FidWwtZWRpbGVtZXotNDI0Njk1NjfSAQA?hl=tr&gl=TR&ceid=TR%3Atr
9,Pyongyang ile Seul arasında 'çöp balonu' gerilimi,Gazete Duvar,Dünya,2024-05-30T13:30:48Z,news.google.com/articles/CBMiemh0dHBzOi8vd3d3LmdhemV0ZWR1dmFyLmNvbS50ci9weW9uZ3lhbmctaWxlLXNldWwtYXJhc2luZGEtY29wLWJhbG9udS1nZXJpbGltaS1zYWNtYS1tYW50aWtzaXotdXRhbmMta2F5bmFnaS1oYWJlci0xNjk1MTUy0gF-aHR0cHM6Ly93d3cuZ2F6ZXRlZHV2YXIuY29tLnRyL2FtcC9weW9uZ3lhbmctaWxlLXNldWwtYXJhc2luZGEtY29wLWJhbG9udS1nZXJpbGltaS1zYWNtYS1tYW50aWtzaXotdXRhbmMta2F5bmFnaS1oYWJlci0xNjk1MTUy?hl=tr&gl=TR&ceid=TR%3Atr
10,Kuzey Kore'ye deniz üzerinden pirinç dolu şişeler gönderen insanlar,BBC.com,Dünya,2024-05-30T01:24:02Z,news.google.com/articles/CBMiMGh0dHBzOi8vd3d3LmJiYy5jb20vdHVya2NlL2FydGljbGVzL2M3MjJ6MWpkeXdqb9IBAA?hl=tr&gl=TR&ceid=TR%3Atr
