ID,Headline,Source,Category,Time,URL
1,1 milyar dolarlık vurgun! Aşkım Kapışmak gözaltına alındı - Son Dakika Türkiye Haberleri,NTV,Türkiye,2024-05-30T17:56:00Z,news.google.com/articles/CBMibmh0dHBzOi8vd3d3Lm50di5jb20udHIvdHVya2l5ZS8xLW1pbHlhci1kb2xhcmxpay12dXJndW4tYXNraW0ta2FwaXNtYWstZ296YWx0aW5hLWFsaW5kaSxQX0g0b0h6WEMwNjlnTHdVMGhna3dB0gEA?hl=tr&gl=TR&ceid=TR%3Atr
2,1 milyar dolarlık operasyon: Aşkım Kapışmak da gözaltında,Odatv,Türkiye,2024-05-30T18:16:00Z,news.google.com/articles/CBMidWh0dHBzOi8vd3d3Lm9kYXR2LmNvbS9ndW5jZWwvMS1taWx5YXItZG9sYXJsaWstb3BlcmFzeW9uLWFza2ltLWthcGlzbWFrLWRhLWdvemFsdGluZGEtYXNraW0ta2FwaXNtYWsta2ltZGlyLTEyMDA0NjM5N9IBAA?hl=tr&gl=TR&ceid=TR%3Atr
3,Kripto operasyonunda Aşkım Kapışmak da gözaltında,Sözcü,Türkiye,2024-05-30T18:33:29Z,news.google.com/articles/CBMiUWh0dHBzOi8vd3d3LnNvemN1LmNvbS50ci9rcmlwdG8tb3BlcmFzeW9udW5kYS1hc2tpbS1rYXBpc21hay1kYS1nb3phbHRpbmRhLXA1MzE1MdIBVWh0dHBzOi8vd3d3LnNvemN1LmNvbS50ci9hbXAva3JpcHRvLW9wZXJhc3lvbnVuZGEtYXNraW0ta2FwaXNtYWstZGEtZ296YWx0aW5kYS1wNTMxNTE?hl=tr&gl=TR&ceid=TR%3Atr
4,Milyar dolarlık dolandırıcılık davasında Aşkım Kapışmak da gözaltına alındı,Diken,Türkiye,2024-05-30T17:40:46Z,news.google.com/articles/CBMiZWh0dHBzOi8vd3d3LmRpa2VuLmNvbS50ci9taWx5YXItZG9sYXJsaWstZG9sYW5kaXJpY2lsaWstZGF2YXNpbmRhLWFza2ltLWthcGlzbWFrLWRhLWdvemFsdGluYS1hbGluZGkv0gEA?hl=tr&gl=TR&ceid=TR%3Atr
5,İzmir'de Efes-2024 tatbikatı... Cumhurbaşkanı Erdoğan: Türkiye teröristana izin vermeyecek,Hürriyet,Türkiye,2024-05-30T13:06:33Z,news.google.com/articles/CBMigQFodHRwczovL3d3dy5odXJyaXlldC5jb20udHIvZ3VuZGVtL2l6bWlyZGUtZWZlcy0yMDI0LXRhdGJpa2F0aS1jdW1odXJiYXNrYW5pLWVyZG9nYW4tdHVya2l5ZS10ZXJvcmlzdGFuYS1pemluLXZlcm1leWVjZWstNDI0Njk2NDTSAQA?hl=tr&gl=TR&ceid=TR%3Atr
6,Erdoğan'dan Rojava'daki seçimler hakkında açıklama,Rudaw Media Network,Türkiye,2024-05-30T11:43:14Z,news.google.com/articles/CBMiOWh0dHBzOi8vd3d3LnJ1ZGF3Lm5ldC90dXJraXNoL21pZGRsZWVhc3QvdHVya2V5LzMwMDUyMDI0ONIBAA?hl=tr&gl=TR&ceid=TR%3Atr
7,Cumhurbaşkanı Erdoğan: Türkiye teröristan kurulmasına izin vermeyecektir,NTV,Türkiye,2024-05-30T10:22:00Z,news.google.com/articles/CBMifGh0dHBzOi8vd3d3Lm50di5jb20udHIvdHVya2l5ZS9jdW1odXJiYXNrYW5pLWVyZG9nYW50dXJraXllLXRlcm9yaXN0YW4ta3VydWxtYXNpbmEtaXppbi12ZXJtZXllY2VrdGlyLHk1R0trWDNkcEVhM0hnb1NkNlFNVXfSAYABaHR0cHM6Ly93d3cubnR2LmNvbS50ci9hbXAvdHVya2l5ZS9jdW1odXJiYXNrYW5pLWVyZG9nYW50dXJraXllLXRlcm9yaXN0YW4ta3VydWxtYXNpbmEtaXppbi12ZXJtZXllY2VrdGlyLHk1R0trWDNkcEVhM0hnb1NkNlFNVXc?hl=tr&gl=TR&ceid=TR%3Atr
8,Cumhurbaşkanı Erdoğan: Savunma projelerinin hacmi 96 milyar doları aştı,Dünya Gazetesi,Türkiye,2024-05-30T10:39:00Z,news.google.com/articles/CBMicWh0dHBzOi8vd3d3LmR1bnlhLmNvbS9ndW5kZW0vY3VtaHVyYmFza2FuaS1lcmRvZ2FuLXNhdnVubWEtcHJvamVsZXJpbmluLWhhY21pLTk2LW1pbHlhci1kb2xhcmktYXN0aS1oYWJlcmktNzI5NzI00gEA?hl=tr&gl=TR&ceid=TR%3Atr
9,Sokak hayvanları krizi AB'nin de gündeminde,Sözcü,Türkiye,2024-05-30T08:42:31Z,news.google.com/articles/CBMiS2h0dHBzOi8vd3d3LnNvemN1LmNvbS50ci9zb2thay1oYXl2YW5sYXJpLWtyaXppLWFiLW5pbi1kZS1ndW5kZW1pbmRlLXA1MjAzMNIBT2h0dHBzOi8vd3d3LnNvemN1LmNvbS50ci9hbXAvc29rYWstaGF5dmFubGFyaS1rcml6aS1hYi1uaW4tZGUtZ3VuZGVtaW5kZS1wNTIwMzA?hl=tr&gl=TR&ceid=TR%3Atr
10,Erdoğan'dan düzenleme sinyali: Ya bu hayvanları sahiplenirsiniz ya da...,soL Haber Portalı,Türkiye,2024-05-29T12:00:00Z,news.google.com/articles/CBMiaWh0dHBzOi8vaGFiZXIuc29sLm9yZy50ci9oYWJlci9lcmRvZ2FuZGFuLWR1emVubGVtZS1zaW55YWxpLXlhLWJ1LWhheXZhbmxhcmktc2FoaXBsZW5pcnNpbml6LXlhLWRhLTM5MzU0OdIBAA?hl=tr&gl=TR&ceid=TR%3Atr
