ID,Headline,Source,Category,Time,URL
1,Telefonu yeniden başlatın! Güvenlik ajansı herkesi uyardı,ShiftDelete.Net,Bilim ve Teknoloji,2024-05-31T10:09:28Z,news.google.com/articles/CBMiNWh0dHBzOi8vc2hpZnRkZWxldGUubmV0L25zYS10ZWxlZm9udS1ndXZlbmxpay11eWFyaXNp0gE5aHR0cHM6Ly9zaGlmdGRlbGV0ZS5uZXQvbnNhLXRlbGVmb251LWd1dmVubGlrLXV5YXJpc2kvYW1w?hl=tr&gl=TR&ceid=TR%3Atr
2,ABD'de cep telefonu alarmı,Odatv,Bilim ve Teknoloji,2024-05-31T07:05:43Z,news.google.com/articles/CBMiTGh0dHBzOi8vd3d3Lm9kYXR2LmNvbS9iaWxpbS12ZS10ZWtub2xvamkvYWJkZGUtY2VwLXRlbGVmb251LWFsYXJtaS0xMjAwNDY0NDXSAVBodHRwczovL3d3dy5vZGF0di5jb20vYW1wL2JpbGltLXZlLXRla25vbG9qaS9hYmRkZS1jZXAtdGVsZWZvbnUtYWxhcm1pLTEyMDA0NjQ0NQ?hl=tr&gl=TR&ceid=TR%3Atr
3,iOS ve Android kullanıcıları için kritik uyarı! 'Yeniden başlatın',Cumhuriyet,Bilim ve Teknoloji,2024-05-31T11:24:52Z,news.google.com/articles/CBMidWh0dHBzOi8vd3d3LmN1bWh1cml5ZXQuY29tLnRyL2JpbGltLXRla25vbG9qaS9pb3MtdmUtYW5kcm9pZC1rdWxsYW5pY2lsYXJpLWljaW4ta3JpdGlrLXV5YXJpLXllbmlkZW4tYmFzbGF0aW4tMjIxMjYwONIBAA?hl=tr&gl=TR&ceid=TR%3Atr
4,Amerikan Güvenlik Ajansından Çok Önemli Uyarı: Bu Yazılımdan Korunmak İçin Telefonunuzu Hemen Kapatıp Açın!,Halk TV,Bilim ve Teknoloji,2024-05-31T13:14:52Z,news.google.com/articles/CBMidWh0dHBzOi8vaGFsa3R2LmNvbS50ci9iaWxpbS12ZS10ZWtub2xvamkvYW1lcmlrYW4tZ3V2ZW5saWstYWphbnNpbmRhbi1jb2stb25lbWxpLXV5YXJpLWJ1LXlhemlsaW1kYW4ta29ydW5tYWstODM5MTI2aNIBgQFodHRwczovL2hhbGt0di5jb20udHIvc2VydmljZS9hbXAvYmlsaW0tdmUtdGVrbm9sb2ppL2FtZXJpa2FuLWd1dmVubGlrLWFqYW5zaW5kYW4tY29rLW9uZW1saS11eWFyaS1idS15YXppbGltZGFuLWtvcnVubWFrLTgzOTEyNmg?hl=tr&gl=TR&ceid=TR%3Atr
5,iPhone 16 Pro'nun koruyucu kılıfı sızdırıldı: İşte tasarımı,DonanımHaber,Bilim ve Teknoloji,2024-05-30T09:52:00Z,news.google.com/articles/CBMiX2h0dHBzOi8vd3d3LmRvbmFuaW1oYWJlci5jb20vaXBob25lLTE2LXByby1udW4ta29ydXl1Y3Uta2lsaWZpLXNpemRpcmlsZGktaXN0ZS10YXNhcmltaS0tMTc3ODU10gFjaHR0cHM6Ly93d3cuZG9uYW5pbWhhYmVyLmNvbS9hbXAvaXBob25lLTE2LXByby1udW4ta29ydXl1Y3Uta2lsaWZpLXNpemRpcmlsZGktaXN0ZS10YXNhcmltaS0tMTc3ODU1?hl=tr&gl=TR&ceid=TR%3Atr
6,iPhone 16 Pro ve iPhone 15 Pro yan yana: İşte tasarım farkları,DonanımHaber,Bilim ve Teknoloji,2024-05-27T08:05:00Z,news.google.com/articles/CBMiYmh0dHBzOi8vd3d3LmRvbmFuaW1oYWJlci5jb20vaXBob25lLTE2LXByby12ZS1pcGhvbmUtMTUtcHJvLXlhbi15YW5hLWlzdGUtdGFzYXJpbS1mYXJrbGFyaS0tMTc3NzI40gFmaHR0cHM6Ly93d3cuZG9uYW5pbWhhYmVyLmNvbS9hbXAvaXBob25lLTE2LXByby12ZS1pcGhvbmUtMTUtcHJvLXlhbi15YW5hLWlzdGUtdGFzYXJpbS1mYXJrbGFyaS0tMTc3NzI4?hl=tr&gl=TR&ceid=TR%3Atr
7,Apple tarihinde bir ilk! iPhone 16 serisi ortaya çıktı,ShiftDelete.Net,Bilim ve Teknoloji,2024-05-28T13:19:52Z,news.google.com/articles/CBMiNWh0dHBzOi8vc2hpZnRkZWxldGUubmV0L2lwaG9uZS0xNi1zZXJpc2ktbmFzaWwtb2xhY2Fr0gE5aHR0cHM6Ly9zaGlmdGRlbGV0ZS5uZXQvaXBob25lLTE2LXNlcmlzaS1uYXNpbC1vbGFjYWsvYW1w?hl=tr&gl=TR&ceid=TR%3Atr
8,"iPhone 16 ekran boyutu: Phone 16, 16 Plus, 16 Pro, 16 Pro Max neler var, özellikleri neler? Ekran görüntüsü nasıl ekran boyutları nedir? | Özgün Haberler",Yeni Şafak,Bilim ve Teknoloji,2024-05-30T08:25:00Z,news.google.com/articles/CBMitQFodHRwczovL3d3dy55ZW5pc2FmYWsuY29tL2ZvdG8tZ2FsZXJpL296Z3VuL2lwaG9uZS0xNi1la3Jhbi1ib3l1dHUtcGhvbmUtMTYtMTYtcGx1cy0xNi1wcm8tMTYtcHJvLW1heC1uZWxlci12YXItb3plbGxpa2xlcmktbmVsZXItZWtyYW4tZ29ydW50dXN1LW5hc2lsLWVrcmFuLWJveXV0bGFyaS1uZWRpci00NjI0NDgx0gEA?hl=tr&gl=TR&ceid=TR%3Atr
9,"Steam Fiyatı 1,200 TL'yi Aşan Sevilen Oyun Epic Games Store'da Ücretsiz!",Onedio,Bilim ve Teknoloji,2024-05-30T15:02:00Z,news.google.com/articles/CBMiaGh0dHBzOi8vb25lZGlvLmNvbS9oYWJlci9zdGVhbS1maXlhdGktMS0yMDAtdGwteWktYXNhbi1zZXZpbGVuLW95dW4tZXBpYy1nYW1lcy1zdG9yZS1kYS11Y3JldHNpei0xMjI1ODg10gFsaHR0cHM6Ly9hbXAub25lZGlvLmNvbS9oYWJlci9zdGVhbS1maXlhdGktMS0yMDAtdGwteWktYXNhbi1zZXZpbGVuLW95dW4tZXBpYy1nYW1lcy1zdG9yZS1kYS11Y3JldHNpei0xMjI1ODg1?hl=tr&gl=TR&ceid=TR%3Atr
10,Epic Games'in bu haftaki ücretsiz oyunu belli oldu,DonanımHaber,Bilim ve Teknoloji,2024-05-31T10:50:00Z,news.google.com/articles/CBMiZWh0dHBzOi8vd3d3LmRvbmFuaW1oYWJlci5jb20vZXBpYy1nYW1lcy1pbi1idS1oYWZ0YWtpLXVjcmV0c2l6LW95dW51LWJlbGxpLW9sZHUtZGVnZXJpLTQyMC10bC0tMTc3ODk10gFpaHR0cHM6Ly93d3cuZG9uYW5pbWhhYmVyLmNvbS9hbXAvZXBpYy1nYW1lcy1pbi1idS1oYWZ0YWtpLXVjcmV0c2l6LW95dW51LWJlbGxpLW9sZHUtZGVnZXJpLTQyMC10bC0tMTc3ODk1?hl=tr&gl=TR&ceid=TR%3Atr
