ID,Headline,Source,Category,Time,URL
1,Gram altında son durum,BirGün,İş,2024-05-31T07:15:00Z,news.google.com/articles/CBMiOmh0dHBzOi8vd3d3LmJpcmd1bi5uZXQvaGFiZXIvZ3JhbS1hbHRpbmRhLXNvbi1kdXJ1bS01MzQxNDjSAQA?hl=tr&gl=TR&ceid=TR%3Atr
2,"Altın fiyatları için dikkat çeken açıklama! İslam Memiş, 'Kademeli alım fırsatı geldi' dedi: ""3500 lira seviyesini hedef alacak"" (31 Mayıs Cuma gram altın çeyrek altın fiyatları)",Mynet,İş,2024-05-31T09:08:21Z,news.google.com/articles/CBMirAFodHRwczovL2ZpbmFucy5teW5ldC5jb20vaGFiZXIvZGV0YXkvYWx0aW4vYWx0aW4tZml5YXRsYXJpLWljaW4tZGlra2F0LWNla2VuLWFjaWtsYW1hLWlzbGFtLW1lbWlzLWthZGVtZWxpLWFsaW0tZmlyc2F0aS1nZWxkaS1kZWRpLTM1MDAtbGlyYS1zZXZpeWVzaW5pLWhlZGVmLWFsYWNhay80ODM2MjAv0gGhAWh0dHBzOi8vd3d3Lm15bmV0LmNvbS9hbXAvYWx0aW4tZml5YXRsYXJpLWljaW4tZGlra2F0LWNla2VuLWFjaWtsYW1hLWlzbGFtLW1lbWlzLWthZGVtZWxpLWFsaW0tZmlyc2F0aS1nZWxkaS1kZWRpLTM1MDAtbGlyYS1zZXZpeWVzaW5pLWhlZGVmLWFsYWNhay1maW5hbnMtNDgzNjIw?hl=tr&gl=TR&ceid=TR%3Atr
3,"Altında yön, ABD enflasyon verileri öncesi yukarı",Bloomberg HT,İş,2024-05-31T07:22:25Z,news.google.com/articles/CBMiVGh0dHBzOi8vd3d3LmJsb29tYmVyZ2h0LmNvbS9hbHRpbmRhLXlvbi1hYmQtZW5mbGFzeW9uLXZlcmlsZXJpLW9uY2VzaS15dWthcmktMjM1Mzk5NtIBWGh0dHBzOi8vd3d3LmJsb29tYmVyZ2h0LmNvbS9hbHRpbmRhLXlvbi1hYmQtZW5mbGFzeW9uLXZlcmlsZXJpLW9uY2VzaS15dWthcmktMjM1Mzk5Ni1hbXA?hl=tr&gl=TR&ceid=TR%3Atr
4,"Altın fiyatları bugün ne kadar? Gram altın, çeyrek altın kaç TL? 31 Mayıs 2024",Sözcü,İş,2024-05-31T07:35:14Z,news.google.com/articles/CBMia2h0dHBzOi8vd3d3LnNvemN1LmNvbS50ci9hbHRpbi1maXlhdGxhcmktYnVndW4tbmUta2FkYXItZ3JhbS1hbHRpbi1jZXlyZWstYWx0aW4ta2FjLXRsLTMxLW1heWlzLTIwMjQtcDUzMjI30gFvaHR0cHM6Ly93d3cuc296Y3UuY29tLnRyL2FtcC9hbHRpbi1maXlhdGxhcmktYnVndW4tbmUta2FkYXItZ3JhbS1hbHRpbi1jZXlyZWstYWx0aW4ta2FjLXRsLTMxLW1heWlzLTIwMjQtcDUzMjI3?hl=tr&gl=TR&ceid=TR%3Atr
5,Türkiye'nin büyüme performansı belli oldu - Son Dakika Ekonomi Haberleri | Ntv Para,NTV,İş,2024-05-31T09:06:00Z,news.google.com/articles/CBMiXmh0dHBzOi8vd3d3Lm50di5jb20udHIvbnR2cGFyYS90dXJraXllbmluLWJ1eXVtZS1wZXJmb3JtYW5zaS1iZWxsaS1vbGR1LF9JZ0tYRVNpZkVTUkhXNHVCbFRIM0HSAQA?hl=tr&gl=TR&ceid=TR%3Atr
6,DEİK Başkanı Nail Olpak: Büyümede yatırım harcamalarındaki artış önemli,Dünya Gazetesi,İş,2024-05-31T11:25:00Z,news.google.com/articles/CBMicmh0dHBzOi8vd3d3LmR1bnlhLmNvbS9la29ub21pL2RlaWstYmFza2FuaS1uYWlsLW9scGFrLWJ1eXVtZWRlLXlhdGlyaW0taGFyY2FtYWxhcmluZGFraS1hcnRpcy1vbmVtbGktaGFiZXJpLTcyOTkyMtIBAA?hl=tr&gl=TR&ceid=TR%3Atr
7,"Cumhurbaşkanı Yardımcısı Yılmaz: Cari açığın düştüğü, risk göstergelerinin iyileştiği bir dönemdeyiz",Anadolu Ajansı | Türkçe,İş,2024-05-31T10:17:41Z,news.google.com/articles/CBMiiwFodHRwczovL3d3dy5hYS5jb20udHIvdHIvZWtvbm9taS9jdW1odXJiYXNrYW5pLXlhcmRpbWNpc2kteWlsbWF6LWNhcmktYWNpZ2luLWR1c3R1Z3Utcmlzay1nb3N0ZXJnZWxlcmluaW4taXlpbGVzdGlnaS1iaXItZG9uZW1kZXlpei8zMjM2MzAw0gEA?hl=tr&gl=TR&ceid=TR%3Atr
8,Türkiye'nin ilk çeyrek büyüme rakamları belli oldu! Bakan Şimşek'ten ilk açıklama,Haber7.com,İş,2024-05-31T12:55:00Z,news.google.com/articles/CBMieWh0dHBzOi8vbS5oYWJlcjcuY29tL2Vrb25vbWkvaGFiZXIvMzQyODg2OS10dXJraXllbmluLWlsay1jZXlyZWstYnV5dW1lLXJha2FtbGFyaS1iZWxsaS1vbGR1LWJha2FuLXNpbXNla3Rlbi1pbGstYWNpa2xhbWHSAYEBaHR0cHM6Ly9tLmhhYmVyNy5jb20vYW1waHRtbC9la29ub21pL2hhYmVyLzM0Mjg4NjktdHVya2l5ZW5pbi1pbGstY2V5cmVrLWJ1eXVtZS1yYWthbWxhcmktYmVsbGktb2xkdS1iYWthbi1zaW1zZWt0ZW4taWxrLWFjaWtsYW1h?hl=tr&gl=TR&ceid=TR%3Atr
9,Dövizden dönüşümlü KKM 73 milyar doların altında,Bloomberg HT,İş,2024-05-31T11:49:54Z,news.google.com/articles/CBMiVGh0dHBzOi8vd3d3LmJsb29tYmVyZ2h0LmNvbS9kb3ZpemRlbi1kb251c3VtbHUta2ttLTczLW1pbHlhci1kb2xhcmluLWFsdGluZGEtMjM1NDAzNtIBWGh0dHBzOi8vd3d3LmJsb29tYmVyZ2h0LmNvbS9kb3ZpemRlbi1kb251c3VtbHUta2ttLTczLW1pbHlhci1kb2xhcmluLWFsdGluZGEtMjM1NDAzNi1hbXA?hl=tr&gl=TR&ceid=TR%3Atr
10,"Dövizden dönüşümlü KKM stoku nisanda 1,5 milyar dolar düştü",Sözcü,İş,2024-05-31T12:25:00Z,news.google.com/articles/CBMiW2h0dHBzOi8vd3d3LnNvemN1LmNvbS50ci9kb3ZpemRlbi1kb251c3VtbHUta2ttLXN0b2t1LW5pc2FuZGEtMS01LW1pbHlhci1kb2xhci1kdXN0dS1wNTMzMzTSAV9odHRwczovL3d3dy5zb3pjdS5jb20udHIvYW1wL2Rvdml6ZGVuLWRvbnVzdW1sdS1ra20tc3Rva3UtbmlzYW5kYS0xLTUtbWlseWFyLWRvbGFyLWR1c3R1LXA1MzMzNA?hl=tr&gl=TR&ceid=TR%3Atr
