ID,Headline,Source,Category,Time,URL
1,"Sinek İlacına Gerek Yok, Tamamen Doğal: Meğer Sivrisineklerden Kurtulmak Çok Kolaymış",Halk TV,Sağlık,2024-06-02T20:00:00Z,news.google.com/articles/CBMibGh0dHBzOi8vaGFsa3R2LmNvbS50ci95YXNhbS9zaW5lay1pbGFjaW5hLWdlcmVrLXlvay10YW1hbWVuLWRvZ2FsLW1lZ2VyLXNpbmVrbGVyZGVuLXNpdnJpc2luZWtsZXJkZW4tODM5NzYwaNIBeGh0dHBzOi8vaGFsa3R2LmNvbS50ci9zZXJ2aWNlL2FtcC95YXNhbS9zaW5lay1pbGFjaW5hLWdlcmVrLXlvay10YW1hbWVuLWRvZ2FsLW1lZ2VyLXNpbmVrbGVyZGVuLXNpdnJpc2luZWtsZXJkZW4tODM5NzYwaA?hl=tr&gl=TR&ceid=TR%3Atr
2,Ne sprey ne tablet en iyisi doğal çözüm! 3 bitki sinekleri anında kaçırıyor,PembeNar,Sağlık,2024-06-02T10:49:54Z,news.google.com/articles/CBMifmh0dHBzOi8vd3d3Lm1pbGxpeWV0LmNvbS50ci9wZW1iZW5hci9nYWxlcmkvbmUtc3ByZXktbmUtdGFibGV0LWVuLWl5aXNpLWRvZ2FsLWNvenVtLTMtYml0a2ktc2luZWtsZXJpLWFuaW5kYS1rYWNpcml5b3ItNzEzNjE5MtIBggFodHRwczovL3d3dy5taWxsaXlldC5jb20udHIvYW1wL3BlbWJlbmFyL2dhbGVyaS9uZS1zcHJleS1uZS10YWJsZXQtZW4taXlpc2ktZG9nYWwtY296dW0tMy1iaXRraS1zaW5la2xlcmktYW5pbmRhLWthY2lyaXlvci03MTM2MTky?hl=tr&gl=TR&ceid=TR%3Atr
3,UYANDI TOKAT'TA İSTİLAYA BAŞLAYACAK |,yesilniksar,Sağlık,2024-06-02T07:45:31Z,news.google.com/articles/CBMiP2h0dHBzOi8vd3d3Lnllc2lsbmlrc2FyLmNvbS91eWFuZGktdG9rYXR0YS1pc3RpbGF5YS1iYXNsYXlhY2FrL9IBAA?hl=tr&gl=TR&ceid=TR%3Atr
4,Doğal sinek kovucu yağlar nelerdir? Evde sinek kovucu sprey yapımı,Formsanté,Sağlık,2024-05-28T06:22:29Z,news.google.com/articles/CBMiX2h0dHBzOi8vd3d3LmZvcm1zYW50ZS5jb20udHIvZG9nYWwtc2luZWsta292dWN1LXlhZ2xhci1uZWxlcmRpci1ldmRlLXNpbmVrLWtvdnVjdS1zcHJleS15YXBpbWkv0gFjaHR0cHM6Ly93d3cuZm9ybXNhbnRlLmNvbS50ci9kb2dhbC1zaW5lay1rb3Z1Y3UteWFnbGFyLW5lbGVyZGlyLWV2ZGUtc2luZWsta292dWN1LXNwcmV5LXlhcGltaS9hbXAv?hl=tr&gl=TR&ceid=TR%3Atr
5,Bilimsel araştırma: Zenginlerde kanser riski daha yüksek,Sözcü,Sağlık,2024-06-02T07:34:00Z,news.google.com/articles/CBMiV2h0dHBzOi8vd3d3LnNvemN1LmNvbS50ci9iaWxpbXNlbC1hcmFzdGlybWEtemVuZ2lubGVyZGUta2Fuc2VyLXJpc2tpLWRhaGEteXVrc2VrLXA1NDYxOdIBW2h0dHBzOi8vd3d3LnNvemN1LmNvbS50ci9hbXAvYmlsaW1zZWwtYXJhc3Rpcm1hLXplbmdpbmxlcmRlLWthbnNlci1yaXNraS1kYWhhLXl1a3Nlay1wNTQ2MTk?hl=tr&gl=TR&ceid=TR%3Atr
6,Bu belirtiler varsa dikkat! Kolesterolün gizli işareti olabilir!,kamuajans,Sağlık,2024-06-02T12:00:00Z,news.google.com/articles/CBMiZWh0dHBzOi8vd3d3LmthbXVhamFucy5uZXQvaGFiZXIvYnUtYmVsaXJ0aWxlci12YXJzYS1kaWtrYXQta29sZXN0ZXJvbHVuLWdpemxpLWlzYXJldGktb2xhYmlsaXItNjAxNjY40gFpaHR0cHM6Ly93d3cua2FtdWFqYW5zLm5ldC9hbXAvaGFiZXIvYnUtYmVsaXJ0aWxlci12YXJzYS1kaWtrYXQta29sZXN0ZXJvbHVuLWdpemxpLWlzYXJldGktb2xhYmlsaXItNjAxNjY4?hl=tr&gl=TR&ceid=TR%3Atr
7,İltihapları azaltan besinler: Vücudu yeniden doğmuş gibi yapın!,kamuajans,Sağlık,2024-06-02T17:00:00Z,news.google.com/articles/CBMiZGh0dHBzOi8vd3d3LmthbXVhamFucy5uZXQvaGFiZXIvaWx0aWhhcGxhcmktYXphbHRhbi1iZXNpbmxlci12dWN1ZHUteWVuaWRlbi1kb2dtdXMtZ2liaS15YXBpbi02MDE2NzPSAWhodHRwczovL3d3dy5rYW11YWphbnMubmV0L2FtcC9oYWJlci9pbHRpaGFwbGFyaS1hemFsdGFuLWJlc2lubGVyLXZ1Y3VkdS15ZW5pZGVuLWRvZ211cy1naWJpLXlhcGluLTYwMTY3Mw?hl=tr&gl=TR&ceid=TR%3Atr
8,Bilim insanlarından 'kanseri yok eden 5 besin' açıklaması: Bu bilgi hayatınızı kurtaracak,Odatv,Sağlık,2024-06-01T15:26:22Z,news.google.com/articles/CBMifWh0dHBzOi8vd3d3Lm9kYXR2LmNvbS9zYWdsaWsvYmlsaW0taW5zYW5sYXJpbmRhbi1rYW5zZXJpLXlvay1lZGVuLTUtYmVzaW4tYWNpa2xhbWFzaS1idS1iaWxnaS1oYXlhdGluaXppLWt1cnRhcmFjYWstMTIwMDQ2NzAz0gGBAWh0dHBzOi8vd3d3Lm9kYXR2LmNvbS9hbXAvc2FnbGlrL2JpbGltLWluc2FubGFyaW5kYW4ta2Fuc2VyaS15b2stZWRlbi01LWJlc2luLWFjaWtsYW1hc2ktYnUtYmlsZ2ktaGF5YXRpbml6aS1rdXJ0YXJhY2FrLTEyMDA0NjcwMw?hl=tr&gl=TR&ceid=TR%3Atr
9,Kanser yapan 10 besin bulundu! Alacaklar dikkat: En çok o ürünler için uyarı var... Bakın neler belli oldu,Yeni Akit,Sağlık,2024-06-02T14:24:12Z,news.google.com/articles/CBMikwFodHRwczovL3d3dy55ZW5pYWtpdC5jb20udHIvZm90by1nYWxlcmkva2Fuc2VyLXlhcGFuLTEwLWJlc2luLWJ1bHVuZHUtYWxhY2FrbGFyLWRpa2thdC1lbi1jb2stby11cnVubGVyLWljaW4tdXlhcmktdmFyLWJha2luLW5lbGVyLWJlbGxpLW9sZHUtODUwNjPSAZUBaHR0cHM6Ly9tLnllbmlha2l0LmNvbS50ci9hbXAvZm90by1nYWxlcmkvODUwNjMva2Fuc2VyLXlhcGFuLTEwLWJlc2luLWJ1bHVuZHUtYWxhY2FrbGFyLWRpa2thdC1lbi1jb2stby11cnVubGVyLWljaW4tdXlhcmktdmFyLWJha2luLW5lbGVyLWJlbGxpLW9sZHU?hl=tr&gl=TR&ceid=TR%3Atr
10,Riski artırıyor: Kansere davetiye çıkaran 10 besin - Fotoğraf Galerisi,T24,Sağlık,2024-06-02T10:42:00Z,news.google.com/articles/CBMiVWh0dHBzOi8vdDI0LmNvbS50ci9mb3RvLWhhYmVyL3Jpc2tpLWFydGlyaXlvci1rYW5zZXJlLWRhdmV0aXllLWNpa2FyYW4tMTAtYmVzaW4sMzI2NTXSAQA?hl=tr&gl=TR&ceid=TR%3Atr
11,Kanser tedavisinde doğal tedavilere dikkat,Aydın Denge Gazetesi,Sağlık,2024-05-31T11:14:00Z,news.google.com/articles/CBMiWWh0dHBzOi8vd3d3LmF5ZGluZGVuZ2UuY29tLnRyL2F5ZGluLzMxLzA1LzIwMjQva2Fuc2VyLXRlZGF2aXNpbmRlLWRvZ2FsLXRlZGF2aWxlcmUtZGlra2F00gEA?hl=tr&gl=TR&ceid=TR%3Atr
