ID,Headline,Source,Category,Time,URL
1,Erdoğan: Cumhur İttifakı'nın surlarında gedik açma girişimine izin vermeyeceğiz,BirGün,Türkiye,2024-06-01T09:39:35Z,news.google.com/articles/CBMicmh0dHBzOi8vd3d3LmJpcmd1bi5uZXQvaGFiZXIvZXJkb2dhbi1jdW1odXItaXR0aWZha2ktbmluLXN1cmxhcmluZGEtZ2VkaWstYWNtYS1naXJpc2ltaW5lLWl6aW4tdmVybWV5ZWNlZ2l6LTUzNDM4ONIBAA?hl=tr&gl=TR&ceid=TR%3Atr
2,Kızılcahamam notları: Erdoğan'dan parti içine mesaj,Odatv,Türkiye,2024-06-01T11:10:44Z,news.google.com/articles/CBMiemh0dHBzOi8vd3d3Lm9kYXR2LmNvbS9ndW5jZWwvZXJkb2dhbi1ha3Ata2FtcGluZGEta29udXN1eW9yLWFrcC1raXppbGNhaGFtYW0ta2FtcGktY3VtaHVyYmFza2FuaS1lcmRvZ2FuLW5lLWRlZGktMTIwMDQ2NjM00gF-aHR0cHM6Ly93d3cub2RhdHYuY29tL2FtcC9ndW5jZWwvZXJkb2dhbi1ha3Ata2FtcGluZGEta29udXN1eW9yLWFrcC1raXppbGNhaGFtYW0ta2FtcGktY3VtaHVyYmFza2FuaS1lcmRvZ2FuLW5lLWRlZGktMTIwMDQ2NjM0?hl=tr&gl=TR&ceid=TR%3Atr
3,Son dakika... Erdoğan'dan AK Parti'de değişim mesajı: Özgür Özel'le görüşmesi için tarih işaret etti,Dünya Gazetesi,Türkiye,2024-06-01T08:39:00Z,news.google.com/articles/CBMiiAFodHRwczovL3d3dy5kdW55YS5jb20vZ3VuZGVtL3Nvbi1kYWtpa2EtZXJkb2dhbmRhbi1hay1wYXJ0aWRlLWRlZ2lzaW0tbWVzYWppLW96Z3VyLW96ZWxsZS1nb3J1c21lc2ktaWNpbi10YXJpaC1pc2FyZXQtZXR0aS1oYWJlcmktNzMwMDM30gEA?hl=tr&gl=TR&ceid=TR%3Atr
4,"AK Parti kampta! Erdoğan'ın ""Türkiye için felaket"" dediği konuyu Emine Hanım ele alacak",Haberler,Türkiye,2024-06-01T12:08:49Z,news.google.com/articles/CBMiYmh0dHBzOi8vd3d3LmhhYmVybGVyLmNvbS9wb2xpdGlrYS9hay1wYXJ0aS1rYW1wdGEtZXJkb2dhbi1pbi10dXJraXllLWljaW4tZmVsYWtldC0xNzM4NjczMi1oYWJlcmkv0gFdaHR0cHM6Ly93d3cuaGFiZXJsZXIuY29tL2FtcC9hay1wYXJ0aS1rYW1wdGEtZXJkb2dhbi1pbi10dXJraXllLWljaW4tZmVsYWtldC0xNzM4NjczMi1oYWJlcmkv?hl=tr&gl=TR&ceid=TR%3Atr
5,Milli Savunma Bakanı: Zorunlu askerlik devam edecek,T24,Türkiye,2024-06-01T04:24:00Z,news.google.com/articles/CBMiU2h0dHBzOi8vdDI0LmNvbS50ci9oYWJlci9taWxsaS1zYXZ1bm1hLWJha2FuaS16b3J1bmx1LWFza2VybGlrLWRldmFtLWVkZWNlaywxMTY3NTA40gEA?hl=tr&gl=TR&ceid=TR%3Atr
6,Zorunlu askerlik devam edecek mi? Bakan Güler'den açıklama,NTV,Türkiye,2024-06-01T07:54:00Z,news.google.com/articles/CBMibmh0dHBzOi8vd3d3Lm50di5jb20udHIvdHVya2l5ZS96b3J1bmx1LWFza2VybGlrLWRldmFtLWVkZWNlay1taS1iYWthbi1ndWxlcmRlbi1hY2lrbGFtYSxGRzhWTEIxYW8wLXdXMEdDd3RQdWR30gFyaHR0cHM6Ly93d3cubnR2LmNvbS50ci9hbXAvdHVya2l5ZS96b3J1bmx1LWFza2VybGlrLWRldmFtLWVkZWNlay1taS1iYWthbi1ndWxlcmRlbi1hY2lrbGFtYSxGRzhWTEIxYW8wLXdXMEdDd3RQdWR3?hl=tr&gl=TR&ceid=TR%3Atr
7,HÜRJET'ten Türk Yıldızları'yla gösteri uçuşu,TRT Haber,Türkiye,2024-06-01T12:49:00Z,news.google.com/articles/CBMiV2h0dHBzOi8vd3d3LnRydGhhYmVyLmNvbS92aWRlb2xhci9odXJqZXR0ZW4tdHVyay15aWxkaXpsYXJpeWxhLWdvc3RlcmktdWN1c3UtNzI4MjMuaHRtbNIBAA?hl=tr&gl=TR&ceid=TR%3Atr
8,EFES-2024'te Türk Yıldızları'na HÜRJET eşlik etti,Odatv,Türkiye,2024-06-01T13:04:27Z,news.google.com/articles/CBMiVmh0dHBzOi8vd3d3Lm9kYXR2LmNvbS9ndW5jZWwvZWZlcy0yMDI0dGUtdHVyay15aWxkaXpsYXJpbmEtaHVyamV0LWVzbGlrLWV0dGktMTIwMDQ2Njgw0gEA?hl=tr&gl=TR&ceid=TR%3Atr
9,Meteoroloji uyardı: İstanbul'da sıcaklık mevsim normallerinin üzerine çıkacak,BirGün,Türkiye,2024-06-01T10:24:00Z,news.google.com/articles/CBMicGh0dHBzOi8vd3d3LmJpcmd1bi5uZXQvaGFiZXIvbWV0ZW9yb2xvamktdXlhcmRpLWlzdGFuYnVsLWRhLXNpY2FrbGlrLW1ldnNpbS1ub3JtYWxsZXJpbmluLXV6ZXJpbmUtY2lrYWNhay01MzQ0MzDSAQA?hl=tr&gl=TR&ceid=TR%3Atr
10,Meteoroloji'den sıcak hava uyarısı! Kavrulacağız... İşte yeni hava durumu raporu,Hürriyet,Türkiye,2024-06-01T11:01:07Z,news.google.com/articles/CBMid2h0dHBzOi8vd3d3Lmh1cnJpeWV0LmNvbS50ci9ndW5kZW0vbWV0ZW9yb2xvamlkZW4tc2ljYWstaGF2YS11eWFyaXNpLWthdnJ1bGFjYWdpei1pc3RlLXllbmktaGF2YS1kdXJ1bXUtcmFwb3J1LTQyNDcxMDk30gEA?hl=tr&gl=TR&ceid=TR%3Atr
11,3 güne dikkat! Sıcaklıklar 6-8 derece artacak,NTV,Türkiye,2024-06-01T04:54:51Z,news.google.com/articles/CBMiaWh0dHBzOi8vd3d3Lm50di5jb20udHIvZ2FsZXJpL3R1cmtpeWUvMy1ndW5lLWRpa2thdC1zaWNha2xpa2xhci02LTgtZGVyZWNlLWFydGFjYWssOG1yWWpmWnNQVS0zMzQya3NjaV94QdIBbWh0dHBzOi8vd3d3Lm50di5jb20udHIvYW1wL2dhbGVyaS90dXJraXllLzMtZ3VuZS1kaWtrYXQtc2ljYWtsaWtsYXItNi04LWRlcmVjZS1hcnRhY2FrLDhtcllqZlpzUFUtMzM0MmtzY2lfeEE?hl=tr&gl=TR&ceid=TR%3Atr
12,Kavurucu sıcaklar geliyor! Meteoroloji tarih vererek uyardı: Bu saatlerde dışarı çıkmayın,Son Dakika,Türkiye,2024-06-01T11:45:58Z,news.google.com/articles/CBMiXGh0dHBzOi8vd3d3LnNvbmRha2lrYS5jb20veWFzYW0vaGFiZXIta2F2dXJ1Y3Utc2ljYWtsYXIta2FwaXlhLWRheWFuZGktbWV0ZW9yb2xvamktMTczODY2NTcv0gFaaHR0cHM6Ly93d3cuc29uZGFraWthLmNvbS9hbXAvaGFiZXIta2F2dXJ1Y3Utc2ljYWtsYXIta2FwaXlhLWRheWFuZGktbWV0ZW9yb2xvamktMTczODY2NTcv?hl=tr&gl=TR&ceid=TR%3Atr
