ID,Headline,Source,Category,Time,URL
1,Kanser tedavisinde tarihi adım! Kişiye özel aşıyla tedavi,NTV,Sağlık,2024-06-01T09:03:00Z,news.google.com/articles/CBMic2h0dHBzOi8vd3d3Lm50di5jb20udHIvZ2FsZXJpL2R1bnlhL2thbnNlci10ZWRhdmlzaW5kZS10YXJpaGktYWRpbS1raXNpeWUtb3plbC1hc2l5bGEtdGVkYXZpLHpZRXllTUdrQUV1Slc0eHF2elZ6NEHSAQA?hl=tr&gl=TR&ceid=TR%3Atr
2,Britanya’da kişiye özel kanser aşısı denemeleri başlıyor,Diken,Sağlık,2024-05-31T18:10:45Z,news.google.com/articles/CBMiUWh0dHBzOi8vd3d3LmRpa2VuLmNvbS50ci9icml0YW55YWRhLWtpc2l5ZS1vemVsLWthbnNlci1hc2lzaS1kZW5lbWVsZXJpLWJhc2xpeW9yL9IBAA?hl=tr&gl=TR&ceid=TR%3Atr
3,İngiltere'de kişiye özel kanser aşısı: Denemeler başlıyor,Hürriyet,Sağlık,2024-05-31T13:13:41Z,news.google.com/articles/CBMiYmh0dHBzOi8vd3d3Lmh1cnJpeWV0LmNvbS50ci9kdW55YS9pbmdpbHRlcmVkZS1raXNpeWUtb3plbC1rYW5zZXItYXNpc2ktZGVuZW1lbGVyLWJhc2xpeW9yLTQyNDcwNzUw0gEA?hl=tr&gl=TR&ceid=TR%3Atr
4,Kanserden ölüm oranı düşecek,Sabah,Sağlık,2024-05-31T04:01:24Z,news.google.com/articles/CBMiR2h0dHBzOi8vd3d3LnNhYmFoLmNvbS50ci9hdnJ1cGEvMjAyNC8wNS8zMS9rYW5zZXJkZW4tb2x1bS1vcmFuaS1kdXNlY2Vr0gFJaHR0cHM6Ly9tLnNhYmFoLmNvbS50ci9hdnJ1cGEvMjAyNC8wNS8zMS9rYW5zZXJkZW4tb2x1bS1vcmFuaS1kdXNlY2VrL2FtcA?hl=tr&gl=TR&ceid=TR%3Atr
5,"Kalıcı zeka geriliğine neden olan fenilketonüri hastalığında ""topuk kanı"" uyarısı! Türkiye'de yılda 300 bebeği etkiliyor",Mynet,Sağlık,2024-06-01T12:49:12Z,news.google.com/articles/CBMimwFodHRwczovL3d3dy5teW5ldC5jb20va2FsaWNpLXpla2EtZ2VyaWxpZ2luZS1uZWRlbi1vbGFuLWZlbmlsa2V0b251cmktaGFzdGFsaWdpbmRhLXRvcHVrLWthbmktdXlhcmlzaS10dXJraXllLWRlLXlpbGRhLTMwMC1iZWJlZ2ktZXRraWxpeW9yLTEyOTUxOTgtbXlrYWRpbtIBnQFodHRwczovL3d3dy5teW5ldC5jb20vYW1wL2thbGljaS16ZWthLWdlcmlsaWdpbmUtbmVkZW4tb2xhbi1mZW5pbGtldG9udXJpLWhhc3RhbGlnaW5kYS10b3B1ay1rYW5pLXV5YXJpc2ktdHVya2l5ZS1kZS15aWxkYS0zMDAtYmViZWdpLWV0a2lsaXlvci1rYWRpbi0xMjk1MTk4?hl=tr&gl=TR&ceid=TR%3Atr
6,Fenilketonürili çocukların beslenmesi özen istiyor - Son Dakika Haberleri,TRT Haber,Sağlık,2024-06-01T09:10:00Z,news.google.com/articles/CBMiW2h0dHBzOi8vd3d3LnRydGhhYmVyLmNvbS9oYWJlci9zYWdsaWsvZmVuaWxrZXRvbnVyaWxpLWNvY3VrbGFyLW5hc2lsLWJlc2xlbm1lbGktODYxMjUwLmh0bWzSAQA?hl=tr&gl=TR&ceid=TR%3Atr
7,Çocukları 'fenilketonüri'den kurtaran emekli profesöre vefa ziyareti,Demirören Haber Ajansı,Sağlık,2024-06-01T09:33:14Z,news.google.com/articles/CBMiYmh0dHBzOi8vd3d3LmRoYS5jb20udHIveWVyZWwtaGFiZXJsZXIvYW5rYXJhL2NvY3VrbGFyaS1mZW5pbGtldG9udXJpZGVuLWt1cnRhcmFuLWVtZWtsaS1wci0yNDUyNzQ20gFlaHR0cDovL3d3dy5kaGEuY29tLnRyL2FtcC95ZXJlbC1oYWJlcmxlci9hbmthcmEvY29jdWtsYXJpLWZlbmlsa2V0b251cmlkZW4ta3VydGFyYW4tZW1la2xpLXByLTI0NTI3NDY?hl=tr&gl=TR&ceid=TR%3Atr
8,Bugünün menüsünde emek var - Arzu Çekirge Paksoy,Posta,Sağlık,2024-06-01T04:00:00Z,news.google.com/articles/CBMiWGh0dHBzOi8vd3d3LnBvc3RhLmNvbS50ci95YXphcmxhci9hcnp1LWNla2lyZ2UtcGFrc295L2J1Z3VudW4tbWVudXN1bmRlLWVtZWstdmFyLTI3MjI0NzbSAQA?hl=tr&gl=TR&ceid=TR%3Atr
9,"Serum çılgınlığı: Doktorlar bile isyan etti! Ozon, PRP, glutatyon, yara bakımı…",Takvim,Sağlık,2024-06-01T05:57:57Z,news.google.com/articles/CBMidGh0dHBzOi8vd3d3LnRha3ZpbS5jb20udHIveWFzYW0vMjAyNC8wNi8wMS9zZXJ1bS1jaWxnaW5saWdpLWRva3Rvcmxhci1iaWxlLWlzeWFuLWV0dGktb3pvbi1wcnAtZ2x1dGF0eW9uLXlhcmEtYmFraW1p0gF4aHR0cHM6Ly93d3cudGFrdmltLmNvbS50ci95YXNhbS8yMDI0LzA2LzAxL3NlcnVtLWNpbGdpbmxpZ2ktZG9rdG9ybGFyLWJpbGUtaXN5YW4tZXR0aS1vem9uLXBycC1nbHV0YXR5b24teWFyYS1iYWtpbWkvYW1w?hl=tr&gl=TR&ceid=TR%3Atr
10,Bir bu eksikti! Yeni çılgınlığın adı serum… Doktorlar isyan etti: Tehlikesi çok büyük,Yeni Akit,Sağlık,2024-06-01T05:11:09Z,news.google.com/articles/CBMigAFodHRwczovL3d3dy55ZW5pYWtpdC5jb20udHIvZm90by1nYWxlcmkvYmlyLWJ1LWVrc2lrdGkteWVuaS1jaWxnaW5saWdpbi1hZGktc2VydW0tZG9rdG9ybGFyLWlzeWFuLWV0dGktdGVobGlrZXNpLWNvay1idXl1ay04NDk3OdIBggFodHRwczovL20ueWVuaWFraXQuY29tLnRyL2FtcC9mb3RvLWdhbGVyaS84NDk3OS9iaXItYnUtZWtzaWt0aS15ZW5pLWNpbGdpbmxpZ2luLWFkaS1zZXJ1bS1kb2t0b3JsYXItaXN5YW4tZXR0aS10ZWhsaWtlc2ktY29rLWJ1eXVr?hl=tr&gl=TR&ceid=TR%3Atr
11,Doktorlar isyan ediyor! Yeni çılgınlık serum,İnegöl Online,Sağlık,2024-06-01T15:30:23Z,news.google.com/articles/CBMiaWh0dHBzOi8vd3d3LmluZWdvbG9ubGluZS5jb20vZ3VuY2VsLW9sYXlsYXIvaGFiZXIvZG9rdG9ybGFyLWlzeWFuLWVkaXlvci15ZW5pLWNpbGdpbmxpay1zZXJ1bS0xMDUyMDkxNzQ0L9IBbWh0dHBzOi8vd3d3LmluZWdvbG9ubGluZS5jb20vYW1wL2d1bmNlbC1vbGF5bGFyL2hhYmVyL2Rva3Rvcmxhci1pc3lhbi1lZGl5b3IteWVuaS1jaWxnaW5saWstc2VydW0tMTA1MjA5MTc0NC8?hl=tr&gl=TR&ceid=TR%3Atr
12,Prostat kanserinde erken teşhis umudu: Tükürük testi geliştirildi,Gazete Duvar,Sağlık,2024-06-01T10:19:00Z,news.google.com/articles/CBMibWh0dHBzOi8vd3d3LmdhemV0ZWR1dmFyLmNvbS50ci9wcm9zdGF0LWthbnNlcmluZGUtZXJrZW4tdGVzaGlzLXVtdWR1LXR1a3VydWstdGVzdGktZ2VsaXN0aXJpbGRpLWhhYmVyLTE2OTU1ODTSAXFodHRwczovL3d3dy5nYXpldGVkdXZhci5jb20udHIvYW1wL3Byb3N0YXQta2Fuc2VyaW5kZS1lcmtlbi10ZXNoaXMtdW11ZHUtdHVrdXJ1ay10ZXN0aS1nZWxpc3RpcmlsZGktaGFiZXItMTY5NTU4NA?hl=tr&gl=TR&ceid=TR%3Atr
13,Prostat kanserini erken teşhis için tükürük testi geliştirildi - Sözcü,Sözcü,Sağlık,2024-06-01T09:28:01Z,news.google.com/articles/CBMiXmh0dHBzOi8vd3d3LnNvemN1LmNvbS50ci9wcm9zdGF0LWthbnNlcmluaS1lcmtlbi10ZXNoaXMtaWNpbi10dWt1cnVrLXRlc3RpLWdlbGlzdGlyaWxkaS1wNTM0OTXSAQA?hl=tr&gl=TR&ceid=TR%3Atr
14,Prostat kanseri tespitinde yeni bir dönem başlıyor,Dünya Gazetesi,Sağlık,2024-06-01T13:59:00Z,news.google.com/articles/CBMiXWh0dHBzOi8vd3d3LmR1bnlhLmNvbS9zYWdsaWsvcHJvc3RhdC1rYW5zZXJpLXRlc3BpdGluZGUteWVuaS1iaXItZG9uZW0tYmFzbGl5b3ItaGFiZXJpLTczMDA4MdIBAA?hl=tr&gl=TR&ceid=TR%3Atr
15,Açık havuzlardaki büyük tehlike ortaya çıktı. Bebeği 4 gün yoğun bakımda kalan anne açıkladı,Yeniçağ,Sağlık,2024-06-01T11:36:00Z,news.google.com/articles/CBMigQFodHRwczovL3d3dy55ZW5pY2FnZ2F6ZXRlc2kuY29tLnRyL2FjaWstaGF2dXpsYXJkYWtpLWJ1eXVrLXRlaGxpa2Utb3J0YXlhLWNpa3RpLWJlYmVnaS00LWd1bi15b2d1bi1iYWtpbWRhLWthbGFuLWFubmUtODA0MzMyaC5odG3SAQA?hl=tr&gl=TR&ceid=TR%3Atr
16,Minik Kızı Havuzda Kaptığı Virüs Sebebiyle Günlerce Yoğun Bakımda Kalan Bir Kadın Tüm Aileleri Uyardı,Onedio,Sağlık,2024-05-30T14:49:00Z,news.google.com/articles/CBMihgFodHRwczovL29uZWRpby5jb20vaGFiZXIvbWluaWsta2l6aS1oYXZ1emRhLWthcHRpZ2ktdmlydXMtc2ViZWJpeWxlLWd1bmxlcmNlLXlvZ3VuLWJha2ltZGEta2FsYW4tYmlyLWthZGluLXR1bS1haWxlbGVyaS11eWFyZGktMTIyNTkxM9IBigFodHRwczovL2FtcC5vbmVkaW8uY29tL2hhYmVyL21pbmlrLWtpemktaGF2dXpkYS1rYXB0aWdpLXZpcnVzLXNlYmViaXlsZS1ndW5sZXJjZS15b2d1bi1iYWtpbWRhLWthbGFuLWJpci1rYWRpbi10dW0tYWlsZWxlcmktdXlhcmRpLTEyMjU5MTM?hl=tr&gl=TR&ceid=TR%3Atr
17,Büyük tehlike! Havuz keyfi zehir oldu: Küçük kız ilk kez havuza girdi günlerce yoğun bakımda yattı...,Bursa Hakimiyet,Sağlık,2024-06-01T06:27:00Z,news.google.com/articles/CBMikQFodHRwczovL3d3dy5idXJzYWhha2ltaXlldC5jb20udHIvZ3VuZGVtL2J1eXVrLXRlaGxpa2UtaGF2dXota2V5ZmktemVoaXItb2xkdS1rdWN1ay1raXotaWxrLWtlei1oYXZ1emEtZ2lyZGktZ3VubGVyY2UteW9ndW4tYmFraW1kYS15YXR0aS0xMjc1MDEw0gEA?hl=tr&gl=TR&ceid=TR%3Atr
18,"Faydalı sanıp bardak bardak içiyoruz ama karaciğeri çürütüp böbrekleri diyalize sürüklüyor! Ömrü 10 yıl birden kısaltıyor, nöbet geçirtip ölmekten beter ediyor!",Posta,Sağlık,2024-06-01T13:43:00Z,news.google.com/articles/CBMixQFodHRwczovL3d3dy5wb3N0YS5jb20udHIvZ2FsZXJpL2ZheWRhbGktc2FuaXAtYmFyZGFrLWJhcmRhay1pY2l5b3J1ei1hbWEta2FyYWNpZ2VyaS1jdXJ1dHVwLWJvYnJla2xlcmktZGl5YWxpemUtc3VydWtsdXlvci1vbXJ1LTEwLXlpbC1iaXJkZW4ta2lzYWx0aXlvci1ub2JldC1nZWNpcnRpcC1vbG1la3Rlbi1iZXRlci1lZGl5b3ItMjcyMjU5NdIBAA?hl=tr&gl=TR&ceid=TR%3Atr
19,"Kiraz hangi hastalığın tedavisinde kullanılıyor? Vücuttan nikotin atar, böbrek dostu!",Habertürk,Sağlık,2024-05-31T10:00:02Z,news.google.com/articles/CBMiggFodHRwczovL3d3dy5oYWJlcnR1cmsuY29tL3lhei1heWxhcmluaW4tdmF6Z2VjaWxtZXppbmUtZGlra2F0LWtpcmF6aW4tZmF5ZGFsYXJpLXZlLXphcmFybGFyaS1uZWxlcmRpci1uZS1rYWRhci10dWtldGlsbWVsaS0zNjkwMzI20gGEAWh0dHBzOi8vbS5oYWJlcnR1cmsuY29tL3lhei1heWxhcmluaW4tdmF6Z2VjaWxtZXppbmUtZGlra2F0LWtpcmF6aW4tZmF5ZGFsYXJpLXZlLXphcmFybGFyaS1uZWxlcmRpci1uZS1rYWRhci10dWtldGlsbWVsaS0zNjkwMzI2LWFtcA?hl=tr&gl=TR&ceid=TR%3Atr
20,"Bursa'da aç kalan tilki vatandaşın elini ısırdı, hastanede kuduz aşısı oldu",Bursada Bugün,Sağlık,2024-06-01T07:29:00Z,news.google.com/articles/CBMiemh0dHBzOi8vd3d3LmJ1cnNhZGFidWd1bi5jb20vaGFiZXIvYnVyc2EtZGEtYWMta2FsYW4tdGlsa2ktdmF0YW5kYXNpbi1lbGluaS1pc2lyZGktaGFzdGFuZWRlLWt1ZHV6LWFzaXNpLW9sZHUtMTcxODg3NC5odG1s0gF8aHR0cHM6Ly9tLmJ1cnNhZGFidWd1bi5jb20vaGFiZXIvYW1wLWJ1cnNhLWRhLWFjLWthbGFuLXRpbGtpLXZhdGFuZGFzaW4tZWxpbmktaXNpcmRpLWhhc3RhbmVkZS1rdWR1ei1hc2lzaS1vbGR1LTE3MTg4NzQuaHRtbA?hl=tr&gl=TR&ceid=TR%3Atr
21,"Bursa'dan Türkiye için hayra alamet olmayan haber. Doğa canavarlaşıyor, sonunda bu da oldu! O hayvanın yaptığı hareket tüyleri diken diken etti",TV100,Sağlık,2024-06-01T08:03:00Z,news.google.com/articles/CBMirwFodHRwczovL3d3dy50djEwMC5jb20vYnVyc2FkYW4tdHVya2l5ZS1pY2luLWhheXJhLWFsYW1ldC1vbG1heWFuLWhhYmVyLWRvZ2EtY2FuYXZhcmxhc2l5b3Itc29udW5kYS1idS1kYS1vbGR1LW8taGF5dmFuaW4teWFwdGlnaS1oYXJla2V0LXR1eWxlcmktZGlrZW4tZGlrZW4tZXR0aS1nYWxlcmktNzU4NDc10gGzAWh0dHBzOi8vd3d3LnR2MTAwLmNvbS9hbXAvYnVyc2FkYW4tdHVya2l5ZS1pY2luLWhheXJhLWFsYW1ldC1vbG1heWFuLWhhYmVyLWRvZ2EtY2FuYXZhcmxhc2l5b3Itc29udW5kYS1idS1kYS1vbGR1LW8taGF5dmFuaW4teWFwdGlnaS1oYXJla2V0LXR1eWxlcmktZGlrZW4tZGlrZW4tZXR0aS1nYWxlcmktNzU4NDc1?hl=tr&gl=TR&ceid=TR%3Atr
22,"Bursa'da aç kalan tilki vatandaşın elini ısırdı, hastanede kuduz aşısı oldu İhlas Haber Ajansı",İhlas Haber Ajansı,Sağlık,2024-06-01T07:29:13Z,news.google.com/articles/CBMieWh0dHBzOi8vd3d3LmloYS5jb20udHIvYnVyc2EtaGFiZXJsZXJpL2J1cnNhZGEtYWMta2FsYW4tdGlsa2ktdmF0YW5kYXNpbi1lbGluaS1pc2lyZGktaGFzdGFuZWRlLWt1ZHV6LWFzaXNpLW9sZHUtODc0MTE4OTnSAQA?hl=tr&gl=TR&ceid=TR%3Atr
23,Bursa'da aç kalan tilki yiyecek uzatıp sevmek isteyen vatandaşın elini ısırdı,Posta,Sağlık,2024-06-01T08:48:00Z,news.google.com/articles/CBMidGh0dHBzOi8vd3d3LnBvc3RhLmNvbS50ci9ndW5kZW0vYnVyc2FkYS1hYy1rYWxhbi10aWxraS15aXllY2VrLXV6YXRpcC1zZXZtZWstaXN0ZXllbi12YXRhbmRhc2luLWVsaW5pLWlzaXJkaS0yNzIyNTI20gEA?hl=tr&gl=TR&ceid=TR%3Atr
24,İbn-i Sina'nın önerisi: O otu tüketmek bakın nelere iyi geliyor,Ensonhaber,Sağlık,2024-06-01T08:52:39Z,news.google.com/articles/CBMiXmh0dHBzOi8vd3d3LmVuc29uaGFiZXIuY29tL2JpbGdpL2libi1pLXNpbmFuaW4tb25lcmlzaS1vLW90dS10dWtldG1lay1iYWtpbi1uZWxlcmUtaXlpLWdlbGl5b3LSAWJodHRwczovL3d3dy5lbnNvbmhhYmVyLmNvbS9hbXAvYmlsZ2kvaWJuLWktc2luYW5pbi1vbmVyaXNpLW8tb3R1LXR1a2V0bWVrLWJha2luLW5lbGVyZS1peWktZ2VsaXlvcg?hl=tr&gl=TR&ceid=TR%3Atr
25,Uzm. Dyt. Selahattin Dönmez’den ezber bozan bilgi: Sağlıklı diye milyonlarca insan tüketiyor: Bu besinin hiçbir faydası yok!,Sabah,Sağlık,2024-06-01T05:36:32Z,news.google.com/articles/CBMioQFodHRwczovL3d3dy5zYWJhaC5jb20udHIvcm96YS9nYWxlcmkvZGl5ZXQvdXptLWR5dC1zZWxhaGF0dGluLWRvbm1lemRlbi1lemJlci1ib3phbi1iaWxnaS1zYWdsaWtsaS1kaXllLW1pbHlvbmxhcmNhLWluc2FuLXR1a2V0aXlvci1idS1iZXNpbmluLWhpY2Jpci1mYXlkYXNpLXlva9IBowFodHRwczovL20uc2FiYWguY29tLnRyL3JvemEvZ2FsZXJpL2RpeWV0L3V6bS1keXQtc2VsYWhhdHRpbi1kb25tZXpkZW4tZXpiZXItYm96YW4tYmlsZ2ktc2FnbGlrbGktZGl5ZS1taWx5b25sYXJjYS1pbnNhbi10dWtldGl5b3ItYnUtYmVzaW5pbi1oaWNiaXItZmF5ZGFzaS15b2svYW1w?hl=tr&gl=TR&ceid=TR%3Atr
26,Araştırma: Kalp hastalığı riskini azaltan sekiz faktör,Gazete Duvar,Sağlık,2024-05-31T12:56:29Z,news.google.com/articles/CBMiY2h0dHBzOi8vd3d3LmdhemV0ZWR1dmFyLmNvbS50ci9hcmFzdGlybWEta2FscC1oYXN0YWxpZ2ktcmlza2luaS1hemFsdGFuLXNla2l6LWZha3Rvci1nYWxlcmktMTY5NTQwM9IBZ2h0dHBzOi8vd3d3LmdhemV0ZWR1dmFyLmNvbS50ci9hbXAvYXJhc3Rpcm1hLWthbHAtaGFzdGFsaWdpLXJpc2tpbmktYXphbHRhbi1zZWtpei1mYWt0b3ItZ2FsZXJpLTE2OTU0MDM?hl=tr&gl=TR&ceid=TR%3Atr
