ID,Headline,Source,Category,Time,URL
1,"Mourinho'dan Bellingham'a: ""Şimdi Fenerbahçe'ye geliyorsun""",NTV Spor,Spor,2024-06-02T10:01:13Z,news.google.com/articles/CBMidWh0dHBzOi8vd3d3Lm50dnNwb3IubmV0L2ZvdG8tZ2FsZXJpL21vdXJpbmhvLWRhbi1iZWxsaW5naGFtLWEtc2ltZGktZmVuZXJiYWhjZS15ZS1nZWxpeW9yc3VuLTY2NWM0MmU5ZjU1NmJlMDA0ZjUxODc0ZdIBeWh0dHBzOi8vd3d3Lm50dnNwb3IubmV0L2FtcC9mb3RvLWdhbGVyaS9tb3VyaW5oby1kYW4tYmVsbGluZ2hhbS1hLXNpbWRpLWZlbmVyYmFoY2UteWUtZ2VsaXlvcnN1bi02NjVjNDJlOWY1NTZiZTAwNGY1MTg3NGU?hl=tr&gl=TR&ceid=TR%3Atr
2,Yer: Wembley Stadyumu… Şampiyonlar Ligi finali öncesi: Aziz Yıldırım'ı gören Mourinho ne yaptı,Odatv,Spor,2024-06-02T10:30:11Z,news.google.com/articles/CBMigQFodHRwczovL3d3dy5vZGF0di5jb20vZ3VuY2VsL3llci13ZW1ibGV5LXN0YWR5dW11LXNhbXBpeW9ubGFyLWxpZ2ktZmluYWxpLW9uY2VzaS1heml6LXlpbGRpcmltaS1nb3Jlbi1tb3VyaW5oby1uZS15YXB0aS0xMjAwNDY3NTnSAYUBaHR0cHM6Ly93d3cub2RhdHYuY29tL2FtcC9ndW5jZWwveWVyLXdlbWJsZXktc3RhZHl1bXUtc2FtcGl5b25sYXItbGlnaS1maW5hbGktb25jZXNpLWF6aXoteWlsZGlyaW1pLWdvcmVuLW1vdXJpbmhvLW5lLXlhcHRpLTEyMDA0Njc1OQ?hl=tr&gl=TR&ceid=TR%3Atr
3,Jose Mourinho'dan dünya yıldızına: Come to Fenerbahçe!,Aspor,Spor,2024-06-02T07:00:53Z,news.google.com/articles/CBMiYmh0dHBzOi8vd3d3LmFzcG9yLmNvbS50ci9mZW5lcmJhaGNlLzIwMjQvMDYvMDIvam9zZS1tb3VyaW5ob2Rhbi1kdW55YS15aWxkaXppbmEtY29tZS10by1mZW5lcmJhaGNl0gFmaHR0cHM6Ly93d3cuYXNwb3IuY29tLnRyL2ZlbmVyYmFoY2UvMjAyNC8wNi8wMi9qb3NlLW1vdXJpbmhvZGFuLWR1bnlhLXlpbGRpemluYS1jb21lLXRvLWZlbmVyYmFoY2UvYW1w?hl=tr&gl=TR&ceid=TR%3Atr
4,SON DAKİKA FENERBAHÇE HABERİ: Levent Tüzemen’den olay Mourinho yorumu! Aykut Kocaman gibi...,Sabah,Spor,2024-06-02T07:53:00Z,news.google.com/articles/CBMie2h0dHBzOi8vd3d3LnNhYmFoLmNvbS50ci9nYWxlcmkvc3Bvci9zb24tZGFraWthLWZlbmVyYmFoY2UtaGFiZXJpLWxldmVudC10dXplbWVuZGVuLW9sYXktbW91cmluaG8teW9ydW11LWF5a3V0LWtvY2FtYW4tZ2liadIBfWh0dHBzOi8vbS5zYWJhaC5jb20udHIvZ2FsZXJpL3Nwb3Ivc29uLWRha2lrYS1mZW5lcmJhaGNlLWhhYmVyaS1sZXZlbnQtdHV6ZW1lbmRlbi1vbGF5LW1vdXJpbmhvLXlvcnVtdS1heWt1dC1rb2NhbWFuLWdpYmkvYW1w?hl=tr&gl=TR&ceid=TR%3Atr
5,"Şampiyonlar Ligi'ni kazanan Arda Güler, finalin ardından Nuri Şahin'e koştu",Hürriyet,Spor,2024-06-02T08:37:03Z,news.google.com/articles/CBMid2h0dHBzOi8vd3d3Lmh1cnJpeWV0LmNvbS50ci9zcG9yYXJlbmEvc2FtcGl5b25sYXItbGlnaW5pLWthemFuYW4tYXJkYS1ndWxlci1maW5hbGluLWFyZGluZGFuLW51cmktc2FoaW5lLWtvc3R1LTQyNDcxNDA20gEA?hl=tr&gl=TR&ceid=TR%3Atr
6,Şampiyonlar Ligi kupasını kazanan Arda Güler tarihe geçti,NTV Spor,Spor,2024-06-01T20:50:07Z,news.google.com/articles/CBMicWh0dHBzOi8vd3d3Lm50dnNwb3IubmV0L2Z1dGJvbC9zYW1waXlvbmxhci1saWdpLWt1cGFzaW5pLWthemFuYW4tYXJkYS1ndWxlci10YXJpaGUtZ2VjdGktNjY1Yjg5N2ZmNTU2YmUwMDRmNTE4MTBk0gF1aHR0cHM6Ly93d3cubnR2c3Bvci5uZXQvYW1wL2Z1dGJvbC9zYW1waXlvbmxhci1saWdpLWt1cGFzaW5pLWthemFuYW4tYXJkYS1ndWxlci10YXJpaGUtZ2VjdGktNjY1Yjg5N2ZmNTU2YmUwMDRmNTE4MTBk?hl=tr&gl=TR&ceid=TR%3Atr
7,"Arda Güler, Ancelotti'ye sesini yükseltti! 'Bir dahaki sefere...' - Futbol Haberleri - Spor",Fanatik,Spor,2024-06-02T09:01:00Z,news.google.com/articles/CBMiWmh0dHBzOi8vd3d3LmZhbmF0aWsuY29tLnRyL3JlYWwtbWFkcmlkL2FyZGEtZ3VsZXJkZW4tYW5jZWxvdHRpeWUtYmlyLWRhaGFraS1zZWZlcmUtMjU0OTIxNNIBAA?hl=tr&gl=TR&ceid=TR%3Atr
8,Borussia Dortmund - Real Madrid finali sonrası ortaya çıktı! Şampiyonlar Ligi'nde inanılmaz rakam...,Hürriyet,Spor,2024-06-02T05:50:12Z,news.google.com/articles/CBMijAFodHRwczovL3d3dy5odXJyaXlldC5jb20udHIvc3BvcmFyZW5hL2JvcnVzc2lhLWRvcnRtdW5kLXJlYWwtbWFkcmlkLWZpbmFsaS1zb25yYXNpLW9ydGF5YS1jaWt0aS1zYW1waXlvbmxhci1saWdpbmRlLWluYW5pbG1hei1yYWthbS00MjQ3MTM1NNIBAA?hl=tr&gl=TR&ceid=TR%3Atr
9,FENERBAHÇE TRANSFER HABERİ: Jose Mourinho eski gözdesini istiyor! Alman basını doğruladı FB spor haberi,Aspor,Spor,2024-06-02T03:40:43Z,news.google.com/articles/CBMihQFodHRwczovL3d3dy5hc3Bvci5jb20udHIvZmVuZXJiYWhjZS8yMDI0LzA2LzAyL2ZlbmVyYmFoY2UtdHJhbnNmZXItaGFiZXJpLWpvc2UtbW91cmluaG8tZXNraS1nb3pkZXNpbmktaXN0aXlvci1hbG1hbi1iYXNpbmktZG9ncnVsYWRp0gGJAWh0dHBzOi8vd3d3LmFzcG9yLmNvbS50ci9mZW5lcmJhaGNlLzIwMjQvMDYvMDIvZmVuZXJiYWhjZS10cmFuc2Zlci1oYWJlcmktam9zZS1tb3VyaW5oby1lc2tpLWdvemRlc2luaS1pc3RpeW9yLWFsbWFuLWJhc2luaS1kb2dydWxhZGkvYW1w?hl=tr&gl=TR&ceid=TR%3Atr
10,Son Dakika Transfer Haberleri | Acun'dan Fenerbahçe'ye transfer hediyesi: Tüm Avrupa peşinde - Süper Lig Haberleri - Spor,Fanatik,Spor,2024-06-02T10:04:12Z,news.google.com/articles/CBMihgFodHRwczovL3d3dy5mYW5hdGlrLmNvbS50ci9mdXRib2wvbGl2ZS1zb24tZGFraWthLXRyYW5zZmVyLWhhYmVybGVyaS1hY3VuZGFuLWZlbmVyYmFoY2V5ZS10cmFuc2Zlci1oZWRpeWVzaS10dW0tYXZydXBhLXBlc2luZGUtMjU0OTIwONIBAA?hl=tr&gl=TR&ceid=TR%3Atr
