ID,Headline,Source,Category,Time,URL
1,Federasyon başkanından Mourinho için Fenerbahçe ve milli takım sözleri,NTV Spor,Spor,2024-05-31T18:54:34Z,news.google.com/articles/CBMifmh0dHBzOi8vd3d3Lm50dnNwb3IubmV0L2Z1dGJvbC9mZWRlcmFzeW9uLWJhc2thbmluZGFuLW1vdXJpbmhvLWljaW4tZmVuZXJiYWhjZS12ZS1taWxsaS10YWtpbS1zb3psZXJpLTY2NWExY2VhZjU1NmJlMDA0ZjUxNmY0OdIBggFodHRwczovL3d3dy5udHZzcG9yLm5ldC9hbXAvZnV0Ym9sL2ZlZGVyYXN5b24tYmFza2FuaW5kYW4tbW91cmluaG8taWNpbi1mZW5lcmJhaGNlLXZlLW1pbGxpLXRha2ltLXNvemxlcmktNjY1YTFjZWFmNTU2YmUwMDRmNTE2ZjQ5?hl=tr&gl=TR&ceid=TR%3Atr
2,Yok böyle para! İşte Fenerbahçe'nin anlaşmaya vardığı Mourinho'nun maliyeti,Haberler,Spor,2024-05-31T18:52:28Z,news.google.com/articles/CBMiW2h0dHBzOi8vd3d3LmhhYmVybGVyLmNvbS9zcG9yL3lvay1ib3lsZS1wYXJhLWlzdGUtZmVuZXJiYWhjZS1uaW4tYW5sYXNtYXlhLTE3Mzg1MDE0LWhhYmVyaS_SAVpodHRwczovL3d3dy5oYWJlcmxlci5jb20vYW1wL3lvay1ib3lsZS1wYXJhLWlzdGUtZmVuZXJiYWhjZS1uaW4tYW5sYXNtYXlhLTE3Mzg1MDE0LWhhYmVyaS8?hl=tr&gl=TR&ceid=TR%3Atr
3,"Aziz Yıldırım transfer listesini açıkladı: Lukaku, Dybala, Talisca ve Sörloth",NTV,Spor,2024-05-31T13:47:48Z,news.google.com/articles/CBMiiAFodHRwczovL3d3dy5udHYuY29tLnRyL2dhbGVyaS9zcG9yc2tvci9heml6LXlpbGRpcmltLXRyYW5zZmVyLWxpc3Rlc2luaS1hY2lrbGFkaS1sdWtha3UtZHliYWxhLXRhbGlzY2EtdmUtc29ybG90aCxoV1M1Szd3dmpFZTBtUkU0Y3BhTEtR0gEA?hl=tr&gl=TR&ceid=TR%3Atr
4,Jose Mourinho'nun istediği transferler belli oldu! Fenerbahçe'ye yıldız yağacak,Aspor,Spor,2024-05-31T15:24:53Z,news.google.com/articles/CBMie2h0dHBzOi8vd3d3LmFzcG9yLmNvbS50ci9mZW5lcmJhaGNlLzIwMjQvMDUvMzEvam9zZS1tb3VyaW5ob251bi1pc3RlZGlnaS10cmFuc2Zlcmxlci1iZWxsaS1vbGR1LWZlbmVyYmFoY2V5ZS15aWxkaXoteWFnYWNha9IBf2h0dHBzOi8vd3d3LmFzcG9yLmNvbS50ci9mZW5lcmJhaGNlLzIwMjQvMDUvMzEvam9zZS1tb3VyaW5ob251bi1pc3RlZGlnaS10cmFuc2Zlcmxlci1iZWxsaS1vbGR1LWZlbmVyYmFoY2V5ZS15aWxkaXoteWFnYWNhay9hbXA?hl=tr&gl=TR&ceid=TR%3Atr
5,Bodrumspor'un Teknik Direktörü İsmet Taşdemir: ‘’Mourinho Var Diye Bir Tarafa Sinecek Değiliz’’,Onedio,Spor,2024-05-31T16:42:00Z,news.google.com/articles/CBMie2h0dHBzOi8vb25lZGlvLmNvbS9oYWJlci9ib2RydW1zcG9yLXVuLXRla25pay1kaXJla3RvcnUtaXNtZXQtdGFzZGVtaXItbW91cmluaG8tdmFyLWRpeWUtYmlyLXRhcmFmYS1zaW5lY2VrLWRlZ2lsaXotMTIyNjE1MNIBf2h0dHBzOi8vYW1wLm9uZWRpby5jb20vaGFiZXIvYm9kcnVtc3Bvci11bi10ZWtuaWstZGlyZWt0b3J1LWlzbWV0LXRhc2RlbWlyLW1vdXJpbmhvLXZhci1kaXllLWJpci10YXJhZmEtc2luZWNlay1kZWdpbGl6LTEyMjYxNTA?hl=tr&gl=TR&ceid=TR%3Atr
6,"Bodrum FK, Trendyol Süper Lig'de",TrtSpor,Spor,2024-05-30T21:12:00Z,news.google.com/articles/CBMiUmh0dHBzOi8vd3d3LnRydHNwb3IuY29tLnRyL2hhYmVyL2Z1dGJvbC9ib2RydW0tZmstdHJlbmR5b2wtc3VwZXItbGlnZGUtMjkzNjAxLmh0bWzSAVZodHRwczovL3d3dy50cnRzcG9yLmNvbS50ci9oYWJlci9mdXRib2wvYm9kcnVtLWZrLXRyZW5keW9sLXN1cGVyLWxpZ2RlLTI5MzYwMS5odG1sL2FtcA?hl=tr&gl=TR&ceid=TR%3Atr
7,Süper Lig'de Fenerbahçe'nin B Takımı: Bodrum FK'nın arkasından Ali Koç çıktı,Odatv,Spor,2024-05-31T09:44:00Z,news.google.com/articles/CBMihAFodHRwczovL3d3dy5vZGF0di5jb20vc3Bvci9ib2RydW0tZmstdGFyaWhpLWZpa3JldC1venR1cmsta2ltZGlyLWZlbmVyYmFoY2Utb3BldC1ib2RydW0tZmstaWxpc2tpc2ktYWxpLXJpemEtb3p0dXJrLWRldGF5aS0xMjAwNDY0ODfSAYgBaHR0cHM6Ly93d3cub2RhdHYuY29tL2FtcC9zcG9yL2JvZHJ1bS1may10YXJpaGktZmlrcmV0LW96dHVyay1raW1kaXItZmVuZXJiYWhjZS1vcGV0LWJvZHJ1bS1may1pbGlza2lzaS1hbGktcml6YS1venR1cmstZGV0YXlpLTEyMDA0NjQ4Nw?hl=tr&gl=TR&ceid=TR%3Atr
8,"Celal Dumanlı: Yeterince ağladık, şimdi gülme sırası bizde",NTV Spor,Spor,2024-05-30T20:47:01Z,news.google.com/articles/CBMicGh0dHBzOi8vd3d3Lm50dnNwb3IubmV0L2Z1dGJvbC9jZWxhbC1kdW1hbmxpLXlldGVyaW5jZS1hZ2xhZGlrLXNpbWRpLWd1bG1lLXNpcmFzaS1iaXpkZS02NjU4ZTVjNWY1NTZiZTAwNGY1MTYwYjPSAXRodHRwczovL3d3dy5udHZzcG9yLm5ldC9hbXAvZnV0Ym9sL2NlbGFsLWR1bWFubGkteWV0ZXJpbmNlLWFnbGFkaWstc2ltZGktZ3VsbWUtc2lyYXNpLWJpemRlLTY2NThlNWM1ZjU1NmJlMDA0ZjUxNjBiMw?hl=tr&gl=TR&ceid=TR%3Atr
9,Galatasaray Başkanı Dursun Özbek: 'İnşallah önümüzdeki sene de 5. yıldızı takacağız',Hürriyet,Spor,2024-05-31T16:48:27Z,news.google.com/articles/CBMif2h0dHBzOi8vd3d3Lmh1cnJpeWV0LmNvbS50ci9zcG9yYXJlbmEvZ2FsYXRhc2FyYXktYmFza2FuaS1kdXJzdW4tb3piZWstaW5zYWxsYWgtb251bXV6ZGVraS1zZW5lLWRlLTUteWlsZGl6aS10YWthY2FnaXotNDI0NzA4NjnSAQA?hl=tr&gl=TR&ceid=TR%3Atr
10,Galatasaray Başkanı Dursun Özbek: 5 yıldızlı formalar geliyor!,Aspor,Spor,2024-05-31T16:49:00Z,news.google.com/articles/CBMibGh0dHBzOi8vd3d3LmFzcG9yLmNvbS50ci9nYWxhdGFzYXJheS8yMDI0LzA1LzMxL2dhbGF0YXNhcmF5LWJhc2thbmktZHVyc3VuLW96YmVrLTUteWlsZGl6bGktZm9ybWFsYXItZ2VsaXlvctIBAA?hl=tr&gl=TR&ceid=TR%3Atr
