ID,Headline,Source,Category,Time,URL
1,Erdoğan'dan Rojava'daki seçimler hakkında açıklama,Rudaw Media Network,Türkiye,2024-05-30T11:43:14Z,news.google.com/articles/CBMiOWh0dHBzOi8vd3d3LnJ1ZGF3Lm5ldC90dXJraXNoL21pZGRsZWVhc3QvdHVya2V5LzMwMDUyMDI0ONIBAA?hl=tr&gl=TR&ceid=TR%3Atr
2,"Milli Savunma Bakanlığı'ndan ""EFES-2024"" paylaşımı",TRT Haber,Türkiye,2024-05-30T13:29:00Z,news.google.com/articles/CBMiXGh0dHBzOi8vd3d3LnRydGhhYmVyLmNvbS92aWRlb2xhci9taWxsaS1zYXZ1bm1hLWJha2FubGlnaW5kYW4tZWZlcy0yMDI0LXBheWxhc2ltaS03MjgwMi5odG1s0gEA?hl=tr&gl=TR&ceid=TR%3Atr
3,Cumhurbaşkanı Erdoğan: Türkiye teröristan kurulmasına izin vermeyecektir,NTV,Türkiye,2024-05-30T10:22:00Z,news.google.com/articles/CBMifGh0dHBzOi8vd3d3Lm50di5jb20udHIvdHVya2l5ZS9jdW1odXJiYXNrYW5pLWVyZG9nYW50dXJraXllLXRlcm9yaXN0YW4ta3VydWxtYXNpbmEtaXppbi12ZXJtZXllY2VrdGlyLHk1R0trWDNkcEVhM0hnb1NkNlFNVXfSAYABaHR0cHM6Ly93d3cubnR2LmNvbS50ci9hbXAvdHVya2l5ZS9jdW1odXJiYXNrYW5pLWVyZG9nYW50dXJraXllLXRlcm9yaXN0YW4ta3VydWxtYXNpbmEtaXppbi12ZXJtZXllY2VrdGlyLHk1R0trWDNkcEVhM0hnb1NkNlFNVXc?hl=tr&gl=TR&ceid=TR%3Atr
4,İzmir'de Efes-2024 tatbikatı... Cumhurbaşkanı Erdoğan: Türkiye teröristana izin vermeyecek,Hürriyet,Türkiye,2024-05-30T13:06:33Z,news.google.com/articles/CBMigQFodHRwczovL3d3dy5odXJyaXlldC5jb20udHIvZ3VuZGVtL2l6bWlyZGUtZWZlcy0yMDI0LXRhdGJpa2F0aS1jdW1odXJiYXNrYW5pLWVyZG9nYW4tdHVya2l5ZS10ZXJvcmlzdGFuYS1pemluLXZlcm1leWVjZWstNDI0Njk2NDTSAQA?hl=tr&gl=TR&ceid=TR%3Atr
5,Sokak hayvanları krizi AB'nin de gündeminde,Sözcü,Türkiye,2024-05-30T08:42:31Z,news.google.com/articles/CBMiS2h0dHBzOi8vd3d3LnNvemN1LmNvbS50ci9zb2thay1oYXl2YW5sYXJpLWtyaXppLWFiLW5pbi1kZS1ndW5kZW1pbmRlLXA1MjAzMNIBT2h0dHBzOi8vd3d3LnNvemN1LmNvbS50ci9hbXAvc29rYWstaGF5dmFubGFyaS1rcml6aS1hYi1uaW4tZGUtZ3VuZGVtaW5kZS1wNTIwMzA?hl=tr&gl=TR&ceid=TR%3Atr
6,Meclis'te tartışma konusu sokak köpekleri... 'Uyutma' ayrışması... Hangi parti ve siyasi ne diyor,Odatv,Türkiye,2024-05-30T07:14:00Z,news.google.com/articles/CBMif2h0dHBzOi8vd3d3Lm9kYXR2LmNvbS9ndW5jZWwvbWVjbGlzdGUtdGFydGlzbWEta29udXN1LXNva2FrLWtvcGVrbGVyaS11eXV0bWEtYXlyaXNtYXNpLWhhbmdpLXBhcnRpLXZlLXNpeWFzaS1uZS1kaXlvci0xMjAwNDYxODPSAYMBaHR0cHM6Ly93d3cub2RhdHYuY29tL2FtcC9ndW5jZWwvbWVjbGlzdGUtdGFydGlzbWEta29udXN1LXNva2FrLWtvcGVrbGVyaS11eXV0bWEtYXlyaXNtYXNpLWhhbmdpLXBhcnRpLXZlLXNpeWFzaS1uZS1kaXlvci0xMjAwNDYxODM?hl=tr&gl=TR&ceid=TR%3Atr
7,Erdoğan'dan düzenleme sinyali: Ya bu hayvanları sahiplenirsiniz ya da...,soL Haber Portalı,Türkiye,2024-05-29T12:00:00Z,news.google.com/articles/CBMiaWh0dHBzOi8vaGFiZXIuc29sLm9yZy50ci9oYWJlci9lcmRvZ2FuZGFuLWR1emVubGVtZS1zaW55YWxpLXlhLWJ1LWhheXZhbmxhcmktc2FoaXBsZW5pcnNpbml6LXlhLWRhLTM5MzU0OdIBAA?hl=tr&gl=TR&ceid=TR%3Atr
8,İtalyan işi teşvik sorunu çözer mi? - Son Dakika Haberler Milliyet,Milliyet,Türkiye,2024-05-30T03:38:00Z,news.google.com/articles/CBMiTWh0dHBzOi8vd3d3Lm1pbGxpeWV0LmNvbS50ci9ndW5kZW0vaXRhbHlhbi1pc2ktdGVzdmlrLXNvcnVudS1jb3plci1taS03MTM0NDY10gEA?hl=tr&gl=TR&ceid=TR%3Atr
9,Meteoroloji sarı kodla dokuz ili uyardı,Diken,Türkiye,2024-05-30T05:56:28Z,news.google.com/articles/CBMiQWh0dHBzOi8vd3d3LmRpa2VuLmNvbS50ci9tZXRlb3JvbG9qaS1zYXJpLWtvZGxhLWRva3V6LWlsaS11eWFyZGkv0gEA?hl=tr&gl=TR&ceid=TR%3Atr
10,"Meteorolojiden 9 il için sarı kodlu uyarı: Kuvvetli sağanağa dikkat! (İstanbul, Ankara, İzmir hava durumu)",NTV,Türkiye,2024-05-30T06:26:06Z,news.google.com/articles/CBMioQFodHRwczovL3d3dy5udHYuY29tLnRyL2dhbGVyaS90dXJraXllL21ldGVvcm9sb2ppZGVuLTktaWwtaWNpbi1zYXJpLWtvZGx1LXV5YXJpLWt1dnZldGxpLXNhZ2FuYWdhLWRpa2thdC1pc3RhbmJ1bC1hbmthcmEtaXptaXItaGF2YS1kdXJ1bXUsMU54Vjl3WjFhMHlqSWJ0OWxtakxzQdIBpQFodHRwczovL3d3dy5udHYuY29tLnRyL2FtcC9nYWxlcmkvdHVya2l5ZS9tZXRlb3JvbG9qaWRlbi05LWlsLWljaW4tc2FyaS1rb2RsdS11eWFyaS1rdXZ2ZXRsaS1zYWdhbmFnYS1kaWtrYXQtaXN0YW5idWwtYW5rYXJhLWl6bWlyLWhhdmEtZHVydW11LDFOeFY5d1oxYTB5aklidDlsbWpMc0E?hl=tr&gl=TR&ceid=TR%3Atr
