ID,Headline,Source,Category,Time,URL
1,BİREYSEL DÖNEM BAŞLADI! SURVİVOR İLK ELEME ADAYI KİM OLDU? Survivor dokunulmazlık oyununu kim kazandı? Survivor dokunulmazlık sembolünü kim kazandı?,Milliyet,Eğlence,2024-05-29T22:02:16Z,news.google.com/articles/CBMipAFodHRwczovL3d3dy5taWxsaXlldC5jb20udHIvZ2FsZXJpL3N1cnZpdm9yLWlsay1lbGVtZS1hZGF5aS1raW0tb2xkdS1zdXJ2aXZvci1kb2t1bnVsbWF6bGlrLW95dW51bnUta2ltLWthemFuZGktc3Vydml2b3ItZG9rdW51bG1hemxpay1zZW1ib2x1bnUta2ltLWthemFuZGktNzEzNDQxM9IBqAFodHRwczovL3d3dy5taWxsaXlldC5jb20udHIvYW1wL2dhbGVyaS9zdXJ2aXZvci1pbGstZWxlbWUtYWRheWkta2ltLW9sZHUtc3Vydml2b3ItZG9rdW51bG1hemxpay1veXVudW51LWtpbS1rYXphbmRpLXN1cnZpdm9yLWRva3VudWxtYXpsaWstc2VtYm9sdW51LWtpbS1rYXphbmRpLTcxMzQ0MTM?hl=tr&gl=TR&ceid=TR%3Atr
2,Survivor All Star 2024 │ 28 Mayıs 2024,TV8,Eğlence,2024-05-29T09:33:53Z,news.google.com/articles/CBMiVWh0dHBzOi8vd3d3LnR2OC5jb20udHIvc3Vydml2b3Ivc3Vydml2b3ItYWxsLXN0YXItMjAyNC0yOC1tYXlpcy0yMDI0LTE1MDI3OC12aWRlby5odG3SAVlodHRwczovL3d3dy50djguY29tLnRyL2FtcC9zdXJ2aXZvci9zdXJ2aXZvci1hbGwtc3Rhci0yMDI0LTI4LW1heWlzLTIwMjQtMTUwMjc4LXZpZGVvLmh0bQ?hl=tr&gl=TR&ceid=TR%3Atr
3,Survivor All Star'da ilk eleme adayı belli oldu! Avatar Atakan kendini yere bıraktı,Milliyet,Eğlence,2024-05-29T19:20:00Z,news.google.com/articles/CBMie2h0dHBzOi8vd3d3Lm1pbGxpeWV0LmNvbS50ci9jYWRkZS9zdXJ2aXZvci1hbGwtc3RhcmRhLWlsay1lbGVtZS1hZGF5aS1iZWxsaS1vbGR1LWF2YXRhci1hdGFrYW4ta2VuZGluaS15ZXJlLWJpcmFrdGktNzEzNDQwOdIBf2h0dHBzOi8vd3d3Lm1pbGxpeWV0LmNvbS50ci9hbXAvY2FkZGUvc3Vydml2b3ItYWxsLXN0YXJkYS1pbGstZWxlbWUtYWRheWktYmVsbGktb2xkdS1hdmF0YXItYXRha2FuLWtlbmRpbmkteWVyZS1iaXJha3RpLTcxMzQ0MDk?hl=tr&gl=TR&ceid=TR%3Atr
4,Finale sayılı günler kala Survivor'da sürpriz veda,Odatv,Eğlence,2024-05-29T07:34:52Z,news.google.com/articles/CBMihwFodHRwczovL3d3dy5vZGF0di5jb20vZ3VuY2VsL3N1cnZpdm9yZGEtYWRheWEta2ltLXZlZGEtZXR0aS1zdXJ2aXZvci1hbGwtc3RhcmRhLWVsZW5lbi1pc2ltLW9nZWRheS1taS1vemd1ci1tdS1zZWRhLW1pLWVsZW5kaS0xMjAwNDYwNTLSAYsBaHR0cHM6Ly93d3cub2RhdHYuY29tL2FtcC9ndW5jZWwvc3Vydml2b3JkYS1hZGF5YS1raW0tdmVkYS1ldHRpLXN1cnZpdm9yLWFsbC1zdGFyZGEtZWxlbmVuLWlzaW0tb2dlZGF5LW1pLW96Z3VyLW11LXNlZGEtbWktZWxlbmRpLTEyMDA0NjA1Mg?hl=tr&gl=TR&ceid=TR%3Atr
5,SANDIK KOKUSU 24. BÖLÜM FULL İZLE || Show TV Sandık Kokusu son bölüm izle tek parça,Sabah,Eğlence,2024-05-30T03:09:00Z,news.google.com/articles/CBMicmh0dHBzOi8vd3d3LnNhYmFoLmNvbS50ci9mb3RvaGFiZXIveWFzYW0vc2FuZGlrLWtva3VzdS0yNC1ib2x1bS1pemxlLXNob3ctdHYtaWxlLXNhbmRpay1rb2t1c3Utc29uLWJvbHVtLWZ1bGwtaXpsZdIBdGh0dHBzOi8vbS5zYWJhaC5jb20udHIvZm90b2hhYmVyL3lhc2FtL3NhbmRpay1rb2t1c3UtMjQtYm9sdW0taXpsZS1zaG93LXR2LWlsZS1zYW5kaWsta29rdXN1LXNvbi1ib2x1bS1mdWxsLWl6bGUvYW1w?hl=tr&gl=TR&ceid=TR%3Atr
6,Sandık Kokusu 24 . Bölüm Son Fragmanı,Show TV,Eğlence,2024-05-27T19:17:05Z,news.google.com/articles/CBMiT2h0dHBzOi8vd3d3LnNob3d0di5jb20udHIvZGl6aS9mcmFnbWFuL3NhbmRpay1rb2t1c3UtMjQtYm9sdW0tMi1mcmFnbWFuaS8xMTkyNDnSAQA?hl=tr&gl=TR&ceid=TR%3Atr
7,Sandık Kokusu yeni bölüm fragmanı - Show TV Sandık Kokusu 25. BÖLÜM FRAGMANI,Aspor,Eğlence,2024-05-29T12:11:00Z,news.google.com/articles/CBMidWh0dHBzOi8vd3d3LmFzcG9yLmNvbS50ci9tYWdhemluLzIwMjQvMDUvMjgvc2FuZGlrLWtva3VzdS15ZW5pLWJvbHVtLWZyYWdtYW5pLXNob3ctdHYtc2FuZGlrLWtva3VzdS0yNS1ib2x1bS1mcmFnbWFuadIBeWh0dHBzOi8vd3d3LmFzcG9yLmNvbS50ci9tYWdhemluLzIwMjQvMDUvMjgvc2FuZGlrLWtva3VzdS15ZW5pLWJvbHVtLWZyYWdtYW5pLXNob3ctdHYtc2FuZGlrLWtva3VzdS0yNS1ib2x1bS1mcmFnbWFuaS9hbXA?hl=tr&gl=TR&ceid=TR%3Atr
8,Sandık Kokusu yine herkesi ters köşe yapacak! Show TV'den beklenmedik hamle,Gerçek Gündem,Eğlence,2024-05-29T14:40:54Z,news.google.com/articles/CBMifWh0dHBzOi8vd3d3LmdlcmNla2d1bmRlbS5jb20vZ296ZGVuLWthY21hc2luL3NhbmRpay1rb2t1c3UteWluZS1oZXJrZXNpLXRlcnMta29zZS15YXBhY2FrLXNob3ctdHZkZW4tYmVrbGVubWVkaWstaGFtbGUtNDYzMDc30gGBAWh0dHBzOi8vd3d3LmdlcmNla2d1bmRlbS5jb20vYW1wL2dvemRlbi1rYWNtYXNpbi9zYW5kaWsta29rdXN1LXlpbmUtaGVya2VzaS10ZXJzLWtvc2UteWFwYWNhay1zaG93LXR2ZGVuLWJla2xlbm1lZGlrLWhhbWxlLTQ2MzA3Nw?hl=tr&gl=TR&ceid=TR%3Atr
9,Kadir İnanır'ın sağlık durumuna ilişkin Jülide Kural'dan açıklama,BirGün,Eğlence,2024-05-29T14:56:00Z,news.google.com/articles/CBMiZWh0dHBzOi8vd3d3LmJpcmd1bi5uZXQvaGFiZXIva2FkaXItaW5hbmlyLWluLXNhZ2xpay1kdXJ1bXVuYS1pbGlza2luLWp1bGlkZS1rdXJhbC1kYW4tYWNpa2xhbWEtNTMzNjg20gEA?hl=tr&gl=TR&ceid=TR%3Atr
10,Jülide Kural’dan Kadir İnanır’ın sağlığıyla ilgili açıklama,Sözcü,Eğlence,2024-05-29T16:57:59Z,news.google.com/articles/CBMiW2h0dHBzOi8vd3d3LnNvemN1LmNvbS50ci9qdWxpZGUta3VyYWwtZGFuLWthZGlyLWluYW5pci1pbi1zYWdsaWdpeWxhLWlsZ2lsaS1hY2lrbGFtYS1wNTA5MDLSAV9odHRwczovL3d3dy5zb3pjdS5jb20udHIvYW1wL2p1bGlkZS1rdXJhbC1kYW4ta2FkaXItaW5hbmlyLWluLXNhZ2xpZ2l5bGEtaWxnaWxpLWFjaWtsYW1hLXA1MDkwMg?hl=tr&gl=TR&ceid=TR%3Atr
