ID,Headline,Source,Category,Time,URL
1,İstanbul'da araçların arasına sıkışan yayanın bacağı koptu,Ensonhaber,Yerel,2024-06-01T10:00:01Z,news.google.com/articles/CBMiXGh0dHBzOi8vd3d3LmVuc29uaGFiZXIuY29tLzMtc2F5ZmEvaXN0YW5idWxkYS1hcmFjbGFyaW4tYXJhc2luYS1zaWtpc2FuLXlheWFuaW4tYmFjYWdpLWtvcHR10gFgaHR0cHM6Ly93d3cuZW5zb25oYWJlci5jb20vYW1wLzMtc2F5ZmEvaXN0YW5idWxkYS1hcmFjbGFyaW4tYXJhc2luYS1zaWtpc2FuLXlheWFuaW4tYmFjYWdpLWtvcHR1?hl=tr&gl=TR&ceid=TR%3Atr
2,"İstanbul'da endişe verici görüntüler! Gören tedirgin oldu, kimse ne olduğuna anlam veremedi | Uzmanlardan açıklama",Ahaber,Yerel,2024-06-01T16:16:29Z,news.google.com/articles/CBMilAFodHRwczovL3d3dy5haGFiZXIuY29tLnRyL2dhbGVyaS95YXNhbS9pc3RhbmJ1bGRhLWVuZGlzZS12ZXJpY2ktZ29ydW50dWxlci1nb3Jlbi10ZWRpcmdpbi1vbGR1LWtpbXNlLW5lLW9sZHVndW5hLWFubGFtLXZlcmVtZWRpLXV6bWFubGFyZGFuLWFjaWtsYW1h0gEA?hl=tr&gl=TR&ceid=TR%3Atr
3,İBB plajları yaza hazır! Ücret tarifesi belli oldu,Haberler,Yerel,2024-06-01T19:08:00Z,news.google.com/articles/CBMiXGh0dHBzOi8vd3d3LmhhYmVybGVyLmNvbS9ndW5jZWwvaWJiLXBsYWpsYXJpLTE1LWhhemlyYW4tZGEtaGl6bWV0ZS1hY2lsaXlvci0xNzM4NjU1Ni1oYWJlcmkv0gFZaHR0cHM6Ly93d3cuaGFiZXJsZXIuY29tL2FtcC9pYmItcGxhamxhcmktMTUtaGF6aXJhbi1kYS1oaXptZXRlLWFjaWxpeW9yLTE3Mzg2NTU2LWhhYmVyaS8?hl=tr&gl=TR&ceid=TR%3Atr
4,"İTO, İstanbul'da mayıs ayı enflasyonunu açıkladı",Ensonhaber,Yerel,2024-06-01T09:41:34Z,news.google.com/articles/CBMiUWh0dHBzOi8vd3d3LmVuc29uaGFiZXIuY29tL2Vrb25vbWkvaXRvLWlzdGFuYnVsZGEtbWF5aXMtYXlpLWVuZmxhc3lvbnVudS1hY2lrbGFkadIBVWh0dHBzOi8vd3d3LmVuc29uaGFiZXIuY29tL2FtcC9la29ub21pL2l0by1pc3RhbmJ1bGRhLW1heWlzLWF5aS1lbmZsYXN5b251bnUtYWNpa2xhZGk?hl=tr&gl=TR&ceid=TR%3Atr
5,İstanbul'un Kabusu Geri Mi Dönüyor? Çok Önemli Uyarı!,Halk TV,Yerel,2024-06-01T12:47:00Z,news.google.com/articles/CBMiV2h0dHBzOi8vaGFsa3R2LmNvbS50ci9ndW5kZW0vaXN0YW5idWx1bi1rYWJ1c3UtZ2VyaS1taS1kb251eW9yLWNvay1vbmVtbGktdXlhcmktODM5MzkyaNIBY2h0dHBzOi8vaGFsa3R2LmNvbS50ci9zZXJ2aWNlL2FtcC9ndW5kZW0vaXN0YW5idWx1bi1rYWJ1c3UtZ2VyaS1taS1kb251eW9yLWNvay1vbmVtbGktdXlhcmktODM5MzkyaA?hl=tr&gl=TR&ceid=TR%3Atr
6,İstanbul'da drift yapan sürücü bedelini ağır ödedi: Cezalar peş peşe geldi,Gerçek Gündem,Yerel,2024-06-01T14:28:33Z,news.google.com/articles/CBMidWh0dHBzOi8vd3d3LmdlcmNla2d1bmRlbS5jb20vaXN0YW5idWwvaXN0YW5idWxkYS1kcmlmdC15YXBhbi1zdXJ1Y3UtYmVkZWxpbmktYWdpci1vZGVkaS1jZXphbGFyLXBlcy1wZXNlLWdlbGRpLTQ2MzUwOdIBeWh0dHBzOi8vd3d3LmdlcmNla2d1bmRlbS5jb20vYW1wL2lzdGFuYnVsL2lzdGFuYnVsZGEtZHJpZnQteWFwYW4tc3VydWN1LWJlZGVsaW5pLWFnaXItb2RlZGktY2V6YWxhci1wZXMtcGVzZS1nZWxkaS00NjM1MDk?hl=tr&gl=TR&ceid=TR%3Atr
7,Kurbanlık hayvanların İstanbul'a girişi başladı,Ensonhaber,Yerel,2024-06-01T01:44:44Z,news.google.com/articles/CBMiUmh0dHBzOi8vd3d3LmVuc29uaGFiZXIuY29tL2ljLWhhYmVyL2t1cmJhbmxpay1oYXl2YW5sYXJpbi1pc3RhbmJ1bGEtZ2lyaXNpLWJhc2xhZGnSAVZodHRwczovL3d3dy5lbnNvbmhhYmVyLmNvbS9hbXAvaWMtaGFiZXIva3VyYmFubGlrLWhheXZhbmxhcmluLWlzdGFuYnVsYS1naXJpc2ktYmFzbGFkaQ?hl=tr&gl=TR&ceid=TR%3Atr
8,İstanbul'un Kulaktan Kulağa Yayılan Tünel Efsanesi Gerçek Çıktı,Halk TV,Yerel,2024-05-31T10:31:00Z,news.google.com/articles/CBMiY2h0dHBzOi8vaGFsa3R2LmNvbS50ci9ndW5kZW0vaXN0YW5idWx1bi1rdWxha3Rhbi1rdWxhZ2EteWF5aWxhbi10dW5lbC1lZnNhbmVzaS1nZXJjZWstY2lrdGktODM5MDQ2aNIBb2h0dHBzOi8vaGFsa3R2LmNvbS50ci9zZXJ2aWNlL2FtcC9ndW5kZW0vaXN0YW5idWx1bi1rdWxha3Rhbi1rdWxhZ2EteWF5aWxhbi10dW5lbC1lZnNhbmVzaS1nZXJjZWstY2lrdGktODM5MDQ2aA?hl=tr&gl=TR&ceid=TR%3Atr
9,"İBB Başkanı İmamoğlu'nun ""ihaleye fesat karıştırma"" suçundan yargılandığı dava ertelendi",Haberler,Yerel,2024-05-31T09:51:19Z,news.google.com/articles/CBMiaWh0dHBzOi8vd3d3LmhhYmVybGVyLmNvbS9ndW5jZWwvaWJiLWJhc2thbmktZWtyZW0taW1hbW9nbHUtbnVuLWloYWxlLWRhdmFzaS1kZXZhbS1lZGl5b3ItMTczODI3NTEtaGFiZXJpL9IBAA?hl=tr&gl=TR&ceid=TR%3Atr
10,İstanbul'da bir grup motosikletli Filistin'deki soykırıma tepki: Filistin için sürdüler | VİDEO İZLE,Yeni Şafak,Yerel,2024-06-01T14:15:03Z,news.google.com/articles/CBMiigFodHRwczovL3d3dy55ZW5pc2FmYWsuY29tL3ZpZGVvLWdhbGVyaS9ndW5kZW0vaXN0YW5idWxkYS1iaXItZ3J1cC1tb3Rvc2lrbGV0bGktZmlsaXN0aW5kZWtpLXNveWtpcmltYS10ZXBraS1maWxpc3Rpbi1pY2luLXN1cmR1bGVyLTQ2MjQ5MzLSAQA?hl=tr&gl=TR&ceid=TR%3Atr
11,İstanbul'da Narkoçelik-19 Operasyonu! Bakan Yerlikaya: 8 şüpheli yakalandı,Hürriyet,Yerel,2024-06-01T06:06:34Z,news.google.com/articles/CBMic2h0dHBzOi8vd3d3Lmh1cnJpeWV0LmNvbS50ci9ndW5kZW0vaXN0YW5idWxkYS1uYXJrb2NlbGlrLTE5LW9wZXJhc3lvbnUtYmFrYW4teWVybGlrYXlhLTgtc3VwaGVsaS15YWthbGFuZGktNDI0NzA5OTDSAQA?hl=tr&gl=TR&ceid=TR%3Atr
12,İstanbul'da Pazar Günü Toplu Ulaşım Kararı,Halk TV,Yerel,2024-05-31T08:56:00Z,news.google.com/articles/CBMiTmh0dHBzOi8vaGFsa3R2LmNvbS50ci9ndW5kZW0vaXN0YW5idWxkYS1wYXphci1ndW51LXRvcGx1LXVsYXNpbS1rYXJhcmktODM5MDEwaNIBWmh0dHBzOi8vaGFsa3R2LmNvbS50ci9zZXJ2aWNlL2FtcC9ndW5kZW0vaXN0YW5idWxkYS1wYXphci1ndW51LXRvcGx1LXVsYXNpbS1rYXJhcmktODM5MDEwaA?hl=tr&gl=TR&ceid=TR%3Atr
13,İstanbul Valiliği duyurdu: Bu istasyonlar seferlere kapatılacak,Takvim,Yerel,2024-05-31T10:45:20Z,news.google.com/articles/CBMiamh0dHBzOi8vd3d3LnRha3ZpbS5jb20udHIvZ3VuY2VsLzIwMjQvMDUvMzEvaXN0YW5idWwtdmFsaWxpZ2ktZHV5dXJkdS1idS1pc3Rhc3lvbmxhci1zZWZlcmxlcmUta2FwYXRpbGFjYWvSAW5odHRwczovL3d3dy50YWt2aW0uY29tLnRyL2d1bmNlbC8yMDI0LzA1LzMxL2lzdGFuYnVsLXZhbGlsaWdpLWR1eXVyZHUtYnUtaXN0YXN5b25sYXItc2VmZXJsZXJlLWthcGF0aWxhY2FrL2FtcA?hl=tr&gl=TR&ceid=TR%3Atr
14,"İmamoğlu, Güngören Belediye Başkanı Bünyamin Demir'i ziyaret etti",Son Dakika,Yerel,2024-05-31T13:19:08Z,news.google.com/articles/CBMicWh0dHBzOi8vd3d3LnNvbmRha2lrYS5jb20vZ3VuY2VsL2hhYmVyLWltYW1vZ2x1LWd1bmdvcmVuLWJlbGVkaXllLWJhc2thbmktYnVueWFtaW4tZGVtaXItaS16aXlhcmV0LWV0dGktMTczODM3MTYv0gFuaHR0cHM6Ly93d3cuc29uZGFraWthLmNvbS9hbXAvaGFiZXItaW1hbW9nbHUtZ3VuZ29yZW4tYmVsZWRpeWUtYmFza2FuaS1idW55YW1pbi1kZW1pci1pLXppeWFyZXQtZXR0aS0xNzM4MzcxNi8?hl=tr&gl=TR&ceid=TR%3Atr
15,İSKİ İstanbul su kesintisi: İstanbul'da sular ne zaman gelecek? 1-2 Haziran Mayıs 2024 İstanbul su kesintisi listesi!,Haberler,Yerel,2024-05-31T14:12:03Z,news.google.com/articles/CBMiYmh0dHBzOi8vd3d3LmhhYmVybGVyLmNvbS9oYWJlcmxlci9pc2tpLWlzdGFuYnVsLXN1LWtlc2ludGlzaS1pc3RhbmJ1bC1kYS1zdWxhci1uZS0xNzM4NDAwMy1oYWJlcmkv0gFdaHR0cHM6Ly93d3cuaGFiZXJsZXIuY29tL2FtcC9pc2tpLWlzdGFuYnVsLXN1LWtlc2ludGlzaS1pc3RhbmJ1bC1kYS1zdWxhci1uZS0xNzM4NDAwMy1oYWJlcmkv?hl=tr&gl=TR&ceid=TR%3Atr
16,İstanbul Maltepe'de 4 yaşındaki çocuğun hayatını kaybettiği kaza kameraya yansıdı,Ensonhaber,Yerel,2024-06-01T19:09:12Z,news.google.com/articles/CBMic2h0dHBzOi8vd3d3LmVuc29uaGFiZXIuY29tLzMtc2F5ZmEvaXN0YW5idWwtbWFsdGVwZWRlLTQteWFzaW5kYWtpLWNvY3VndW4taGF5YXRpbmkta2F5YmV0dGlnaS1rYXphLWthbWVyYXlhLXlhbnNpZGnSAXdodHRwczovL3d3dy5lbnNvbmhhYmVyLmNvbS9hbXAvMy1zYXlmYS9pc3RhbmJ1bC1tYWx0ZXBlZGUtNC15YXNpbmRha2ktY29jdWd1bi1oYXlhdGluaS1rYXliZXR0aWdpLWthemEta2FtZXJheWEteWFuc2lkaQ?hl=tr&gl=TR&ceid=TR%3Atr
17,İstanbul'da Bugün 1 Haziran Cumartesi Elektrik Kesintisi Yaşanacak İlçeler,Halk TV,Yerel,2024-05-31T08:46:00Z,news.google.com/articles/CBMiaGh0dHBzOi8vaGFsa3R2LmNvbS50ci9ndW5kZW0vaXN0YW5idWxkYS0xLWhhemlyYW4tY3VtYXJ0ZXNpLWVsZWt0cmlrLWtlc2ludGlzaS15YXNhbmFjYWstaWxjZWxlci04MzkwMDdo0gF0aHR0cHM6Ly9oYWxrdHYuY29tLnRyL3NlcnZpY2UvYW1wL2d1bmRlbS9pc3RhbmJ1bGRhLTEtaGF6aXJhbi1jdW1hcnRlc2ktZWxla3RyaWsta2VzaW50aXNpLXlhc2FuYWNhay1pbGNlbGVyLTgzOTAwN2g?hl=tr&gl=TR&ceid=TR%3Atr
