ID,Headline,Source,Category,Time,URL
1,'sus payı' davasında suçlu bulunan Trump'ın bağış sitesi çöktü,Son Dakika,Dünya,2024-05-31T06:09:38Z,news.google.com/articles/CBMiX2h0dHBzOi8vd3d3LnNvbmRha2lrYS5jb20vZHVueWEvaGFiZXItc3VzLXBheWktZGF2YXNpbmRhLXN1Y2x1LWJ1bHVuYW4tdHJ1bXAtaW4tYmFnaXMtMTczODE2MDQv0gFdaHR0cHM6Ly93d3cuc29uZGFraWthLmNvbS9hbXAvaGFiZXItc3VzLXBheWktZGF2YXNpbmRhLXN1Y2x1LWJ1bHVuYW4tdHJ1bXAtaW4tYmFnaXMtMTczODE2MDQv?hl=tr&gl=TR&ceid=TR%3Atr
2,Trump suçlu bulundu,Bloomberg HT,Dünya,2024-05-30T21:47:02Z,news.google.com/articles/CBMiSmh0dHBzOi8vd3d3LmJsb29tYmVyZ2h0LmNvbS90cnVtcC1zdXMtcGF5aS1kYXZhc2luZGEtc3VjbHUtYnVsdW5kdS0yMzUzOTUy0gFOaHR0cHM6Ly93d3cuYmxvb21iZXJnaHQuY29tL3RydW1wLXN1cy1wYXlpLWRhdmFzaW5kYS1zdWNsdS1idWx1bmR1LTIzNTM5NTItYW1w?hl=tr&gl=TR&ceid=TR%3Atr
3,"New York Times'tan tarihi Trump manşeti: ""Suçlu""",NTV,Dünya,2024-05-31T07:47:55Z,news.google.com/articles/CBMiX2h0dHBzOi8vd3d3Lm50di5jb20udHIvZHVueWEvbmV3LXlvcmstdGltZXN0YW4tdGFyaWhpdHJ1bXAtbWFuc2V0aS1zdWNsdSxkLVRTclZ4ZXUwV2JnZllnb250RVV30gFjaHR0cHM6Ly93d3cubnR2LmNvbS50ci9hbXAvZHVueWEvbmV3LXlvcmstdGltZXN0YW4tdGFyaWhpdHJ1bXAtbWFuc2V0aS1zdWNsdSxkLVRTclZ4ZXUwV2JnZllnb250RVV3?hl=tr&gl=TR&ceid=TR%3Atr
4,ABD tarihinde bir ilk... Trump suçlu bulundu... Bağış sitesi çöktü,Odatv,Dünya,2024-05-31T06:08:00Z,news.google.com/articles/CBMijgFodHRwczovL3d3dy5vZGF0di5jb20vZHVueWEvdHJ1bXAtaGFuZ2ktc3VjdGFuLWNlemEtYWxkaS10cnVtcC1jZXphZXZpbmUtbWktZ2lyZWNlay1hYmQtc2VjaW1sZXJpbmRlLW5lLW9sYWNhay1zdXMtcGF5aS1kYXZhc2ktbmVkaXItMTIwMDQ2NDMz0gGSAWh0dHBzOi8vd3d3Lm9kYXR2LmNvbS9hbXAvZHVueWEvdHJ1bXAtaGFuZ2ktc3VjdGFuLWNlemEtYWxkaS10cnVtcC1jZXphZXZpbmUtbWktZ2lyZWNlay1hYmQtc2VjaW1sZXJpbmRlLW5lLW9sYWNhay1zdXMtcGF5aS1kYXZhc2ktbmVkaXItMTIwMDQ2NDMz?hl=tr&gl=TR&ceid=TR%3Atr
5,"Biden, Ukrayna'nın Rusya'daki bazı hedefleri ABD silahlarıyla vurmasına izin verdi",BBC.com,Dünya,2024-05-31T04:23:06Z,news.google.com/articles/CBMiMGh0dHBzOi8vd3d3LmJiYy5jb20vdHVya2NlL2FydGljbGVzL2NsbW1nNGdtNzhwb9IBNGh0dHBzOi8vd3d3LmJiYy5jb20vdHVya2NlL2FydGljbGVzL2NsbW1nNGdtNzhwby5hbXA?hl=tr&gl=TR&ceid=TR%3Atr
6,"Rusya-Ukrayna savaşında kritik gelişme: Biden, ABD silahlarının kullanılmasına izin verdi",NTV,Dünya,2024-05-30T22:08:00Z,news.google.com/articles/CBMiiwFodHRwczovL3d3dy5udHYuY29tLnRyL2R1bnlhL3J1c3lhLXVrcmF5bmEtc2F2YXNpbmRhLWtyaXRpay1nZWxpc21lLWJpZGVuLWFiZC1zaWxhaGxhcmluaW4ta3VsbGFuaWxtYXNpbmEtaXppbi12ZXJkaSxYV0M1aDNIZXVrcU53X2s5cDhZaTNn0gGPAWh0dHBzOi8vd3d3Lm50di5jb20udHIvYW1wL2R1bnlhL3J1c3lhLXVrcmF5bmEtc2F2YXNpbmRhLWtyaXRpay1nZWxpc21lLWJpZGVuLWFiZC1zaWxhaGxhcmluaW4ta3VsbGFuaWxtYXNpbmEtaXppbi12ZXJkaSxYV0M1aDNIZXVrcU53X2s5cDhZaTNn?hl=tr&gl=TR&ceid=TR%3Atr
7,"SON DAKİKA HABERİ: ABD izin verdi! Ukrayna, Amerikan silahlarını Harkiv'de kullanacak...",Milliyet,Dünya,2024-05-31T06:10:00Z,news.google.com/articles/CBMigAFodHRwczovL3d3dy5taWxsaXlldC5jb20udHIvZHVueWEvc2F2YXN0YS1iaXItaWxrLWR1bnlhLWl6bGl5b3ItYW1lcmlrYW4tc2lsYWhsYXJpLXJ1cy1zZWhpcmxlcmluaS12dXJhY2FrLWthcmFyLXZlcmlsZGktNzEzNTA4NdIBAA?hl=tr&gl=TR&ceid=TR%3Atr
8,Biden'dan onay çıktı: Savaşın gidişatını değiştirebilecek hamle,Hürriyet,Dünya,2024-05-31T05:48:54Z,news.google.com/articles/CBMiaGh0dHBzOi8vd3d3Lmh1cnJpeWV0LmNvbS50ci9kdW55YS9iaWRlbmRhbi1vbmF5LWNpa3RpLXNhdmFzaW4tZ2lkaXNhdGluaS1kZWdpc3RpcmViaWxlY2VrLWhhbWxlLTQyNDcwNDc40gEA?hl=tr&gl=TR&ceid=TR%3Atr
9,İran seçimlerinde dikkat çeken aday,Sözcü,Dünya,2024-05-31T07:19:00Z,news.google.com/articles/CBMiQ2h0dHBzOi8vd3d3LnNvemN1LmNvbS50ci9pcmFuLXNlY2ltbGVyaW5kZS1kaWtrYXQtY2VrZW4tYWRheS1wNTMyMjLSAUdodHRwczovL3d3dy5zb3pjdS5jb20udHIvYW1wL2lyYW4tc2VjaW1sZXJpbmRlLWRpa2thdC1jZWtlbi1hZGF5LXA1MzIyMg?hl=tr&gl=TR&ceid=TR%3Atr
10,Hamaney İran'da yaklaşan cumhurbaşkanlığı yarışında kendisine sadık birini arıyor Yazar Investing.com,Investing.com Türkiye,Dünya,2024-05-29T19:03:51Z,news.google.com/articles/CBMiggFodHRwczovL3RyLmludmVzdGluZy5jb20vbmV3cy9lY29ub215LW5ld3MvaGFtYW5leS1pcmFuZGEteWFrbGFzYW4tY3VtaHVyYmFza2FubGcteWFyc25kYS1rZW5kaXNpbmUtc2Fkay1iaXJpbmktYXJ5b3ItOTNDSC0yODczMDI40gEA?hl=tr&gl=TR&ceid=TR%3Atr
